scode,sname,trademarket,reportdate,frdate,fcdate,scdate,tcdate,radate,securitytypecode,trademarketcode
002258,利尔化学,深交所中小板,2018-06-30T00:00:00,2018-08-04T00:00:00,-,-,-,2018-08-04T00:00:00,058001001,069001002003
300016,北陆药业,深交所创业板,2018-06-30T00:00:00,2018-08-04T00:00:00,-,-,-,2018-08-04T00:00:00,058001001,069001002002
000826,启迪桑德,深交所主板,2018-06-30T00:00:00,2018-08-06T00:00:00,-,-,-,2018-08-06T00:00:00,058001001,069001002001
002296,辉煌科技,深交所中小板,2018-06-30T00:00:00,2018-08-06T00:00:00,-,-,-,2018-08-06T00:00:00,058001001,069001002003
000514,渝开发,深交所主板,2018-06-30T00:00:00,2018-08-06T00:00:00,-,-,-,2018-08-06T00:00:00,058001001,069001002001
300667,必创科技,深交所创业板,2018-06-30T00:00:00,2018-08-06T00:00:00,-,-,-,2018-08-06T00:00:00,058001001,069001002002
300641,正丹股份,深交所创业板,2018-06-30T00:00:00,2018-08-06T00:00:00,-,-,-,2018-08-06T00:00:00,058001001,069001002002
603300,华铁科技,上交所主板,2018-06-30T00:00:00,2018-08-06T00:00:00,2018-08-24T00:00:00,-,-,2018-08-24T00:00:00,058001001,069001001001
603026,石大胜华,上交所主板,2018-06-30T00:00:00,2018-08-06T00:00:00,-,-,-,2018-08-06T00:00:00,058001001,069001001001
300418,昆仑万维,深交所创业板,2018-06-30T00:00:00,2018-08-06T00:00:00,2018-08-24T00:00:00,-,-,2018-08-24T00:00:00,058001001,069001002002
002599,盛通股份,深交所中小板,2018-06-30T00:00:00,2018-08-06T00:00:00,-,-,-,2018-08-06T00:00:00,058001001,069001002003
002171,楚江新材,深交所中小板,2018-06-30T00:00:00,2018-08-06T00:00:00,2018-07-31T00:00:00,-,-,2018-07-31T00:00:00,058001001,069001002003
000055,方大集团,深交所主板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002001
000922,*ST佳电,深交所风险警示板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002005
600064,南京高科,上交所主板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001001001
002206,海利得,深交所中小板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002003
300627,华测导航,深交所创业板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002002
300638,广和通,深交所创业板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002002
603990,麦迪科技,上交所主板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001001001
603239,浙江仙通,上交所主板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001001001
300451,创业软件,深交所创业板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002002
002825,纳尔股份,深交所中小板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002003
300523,辰安科技,深交所创业板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002002
002740,爱迪尔,深交所中小板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002003
300401,花园生物,深交所创业板,2018-06-30T00:00:00,2018-08-07T00:00:00,2018-07-31T00:00:00,-,-,2018-07-31T00:00:00,058001001,069001002002
300240,飞力达,深交所创业板,2018-06-30T00:00:00,2018-08-07T00:00:00,2018-07-31T00:00:00,-,-,2018-07-31T00:00:00,058001001,069001002002
002587,奥拓电子,深交所中小板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002003
300179,四方达,深交所创业板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002002
002559,亚威股份,深交所中小板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002003
300164,通源石油,深交所创业板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002002
002511,中顺洁柔,深交所中小板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002003
002438,江苏神通,深交所中小板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002003
002233,塔牌集团,深交所中小板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002003
300114,中航电测,深交所创业板,2018-06-30T00:00:00,2018-08-07T00:00:00,-,-,-,2018-08-07T00:00:00,058001001,069001002002
600273,嘉化能源,上交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001001001
000822,山东海化,深交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002001
600382,广东明珠,上交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001001001
600367,红星发展,上交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001001001
600365,通葡股份,上交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001001001
600323,瀚蓝环境,上交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001001001
000418,小天鹅A,深交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002001
000407,胜利股份,深交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,2018-08-22T00:00:00,-,-,2018-08-22T00:00:00,058001001,069001002001
002157,正邦科技,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
002208,合肥城建,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
002080,中材科技,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
000739,普洛药业,深交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002001
600728,佳都科技,上交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001001001
002907,华森制药,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
603466,风语筑,上交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001001001
002891,中宠股份,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
300612,宣亚国际,深交所创业板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002002
603393,新天然气,上交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001001001
603839,安正时尚,上交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001001001
300606,金太阳,深交所创业板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002002
603638,艾迪精密,上交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001001001
002817,黄山胶囊,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
002800,天顺股份,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,2018-08-18T00:00:00,-,-,2018-08-18T00:00:00,058001001,069001002003
002757,南兴装备,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
002632,道明光学,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
600460,士兰微,上交所主板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001001001
002585,双星新材,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
002563,森马服饰,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
300121,阳谷华泰,深交所创业板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002002
300199,翰宇药业,深交所创业板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002002
300065,海兰信,深交所创业板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002002
300018,中元股份,深交所创业板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002002
002331,皖通科技,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
002557,洽洽食品,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
300070,碧水源,深交所创业板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002002
002372,伟星新材,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
002288,超华科技,深交所中小板,2018-06-30T00:00:00,2018-08-08T00:00:00,-,-,-,2018-08-08T00:00:00,058001001,069001002003
600579,天华院,上交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001001001
600551,时代出版,上交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001001001
000915,山大华特,深交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002001
600710,苏美达,上交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001001001
002128,露天煤业,深交所中小板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002003
002068,黑猫股份,深交所中小板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002003
002143,印纪传媒,深交所中小板,2018-06-30T00:00:00,2018-08-09T00:00:00,2018-08-02T00:00:00,-,-,2018-08-02T00:00:00,058001001,069001002003
600865,百大集团,上交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001001001
000683,远兴能源,深交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002001
603429,集友股份,上交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001001001
002849,威星智能,深交所中小板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002003
300568,星源材质,深交所创业板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002002
603637,镇海股份,上交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001001001
300545,联得装备,深交所创业板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002002
603036,如通股份,上交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001001001
603979,金诚信,上交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001001001
300400,劲拓股份,深交所创业板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002002
000705,浙江震元,深交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002001
000635,英力特,深交所主板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002001
300039,上海凯宝,深交所创业板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002002
002479,富春环保,深交所中小板,2018-06-30T00:00:00,2018-08-09T00:00:00,-,-,-,2018-08-09T00:00:00,058001001,069001002003
000089,深圳机场,深交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002001
000831,五矿稀土,深交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002001
600426,华鲁恒升,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
000935,四川双马,深交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002001
600378,天科股份,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
000799,酒鬼酒,深交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002001
000791,甘肃电投,深交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002001
000782,美达股份,深交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002001
000779,三毛派神,深交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002001
600812,华北制药,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
603166,福达股份,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
600777,新潮能源,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
600338,西藏珠峰,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
600976,健民集团,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
600644,乐山电力,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
600633,浙数文化,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
600288,大恒科技,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
600276,恒瑞医药,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
600269,赣粤高速,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
600080,金花股份,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
600063,皖维高新,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
000421,南京公用,深交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002001
002125,湘潭电化,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002003
000667,美好置业,深交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002001
600860,京城股份,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
601009,南京银行,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
000720,*ST新能,深交所风险警示板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002005
000877,天山股份,深交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002001
002033,丽江旅游,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002003
600987,航民股份,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
002912,中新赛克,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002003
300713,英可瑞,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
603380,易德龙,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
300653,正海生物,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
300620,光库科技,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
300628,亿联网络,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
603717,天域生态,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
002847,盐津铺子,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002003
603032,德新交运,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
300684,中石科技,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
300624,万兴科技,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
300623,捷捷微电,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
603559,中通国脉,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
603505,金石资源,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
603598,引力传媒,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
603869,新智认知,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
603636,南威软件,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,2018-08-03T00:00:00,-,-,2018-08-03T00:00:00,058001001,069001001001
300479,神思电子,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
603005,晶方科技,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
601225,陕西煤业,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
002434,万里扬,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002003
002535,林州重机,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002003
002349,精华制药,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002003
600785,新华百货,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
601311,骆驼股份,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
603128,华贸物流,上交所主板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001001001
300168,万达信息,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,2018-08-16T00:00:00,-,-,2018-08-16T00:00:00,058001001,069001002002
300094,国联水产,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
300081,恒信东方,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
002442,龙星化工,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002003
002408,齐翔腾达,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,2018-08-25T00:00:00,-,-,2018-08-25T00:00:00,058001001,069001002003
002316,亚联发展,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,2018-08-04T00:00:00,-,-,2018-08-04T00:00:00,058001001,069001002003
300032,金龙机电,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
300215,电科院,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
300105,龙源技术,深交所创业板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002002
002636,金安国纪,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002003
002342,巨力索具,深交所中小板,2018-06-30T00:00:00,2018-08-10T00:00:00,-,-,-,2018-08-10T00:00:00,058001001,069001002003
