scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,parentnetprofit,totaloperatereve,totaloperateexp,totaloperateexp_tb,operateexp,operateexp_tb,saleexp,manageexp,financeexp,operateprofit,sumprofit,incometax,operatereve,intnreve,intnreve_tb,commnreve,commnreve_tb,operatetax,operatemanageexp,commreve_commexp,intreve_intexp,premiumearned,premiumearned_tb,investincome,surrenderpremium,indemnityexp,tystz,yltz,sjltz,kcfjcxsyjlr,sjlktz,eutime,yyzc
002523,016043,80133956,天桥起重,机械行业,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,44714347.49,538884770.71,501675078.2,0.188482356632995,378733813.94,0.126423507670349,26571130.28,68367484.32,10189089.7,54216509.86,53125171.8,7851043.03,-,-,-,-,-,5446276.55,-,-,-,-,-,-,-,-,0.167654,0.226999,0.064348,39774125.24,0.0328949955,2018/8/17 19:40:15,378733813.94
000958,016007,10001210,东方能源,电力行业,002,001,2,szzb,2018-08-18T00:00:00,2018-06-30T00:00:00,117515918.51,1448963194.36,1344054229.64,0.0248201955209353,1224552755.75,-0.0125280473317497,-,17762861.51,80530337.56,107385207.18,141328982.81,22379904.6,-,-,-,-,-,14991072.53,-,-,-,-,-,-,-,-,0.013246,-0.093936,0.368865,83706442.19,-0.0310439063,2018/8/17 16:52:12,1224552755.75
601666,016011,80080360,平煤股份,煤炭采选,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,310078780.36,9511897177.78,9019437570.48,-0.0975710756077319,7729063113.66,-0.105947190769668,101772707.82,372971217.1,519349332.06,511011205.48,513464081.43,149392637.34,-,-,-,-,-,307962396.82,-,-,-,-,-,-,-,-,-0.117439,-0.365848,-0.504624,306272609.91,-0.492331483,2018/8/17 16:26:11,7729063113.66
603881,016057,80397222,数据港,软件服务,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,65633140.02,322615886.04,243804598.65,0.449101135778573,205460357.82,0.493798092763926,879532.53,28695698.76,8201974.62,80472420.82,80616442.16,14983901.06,-,-,-,-,-,567034.92,-,-,-,-,-,-,-,-,0.357624,0.125462,0.164346,65472067.95,0.2728539861,2018/8/17 18:53:14,205460357.82
002134,016022,80094353,天津普林,电子元件,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,-8738109.15,203918790.67,215477739.68,0.00759125804650739,187799753.64,-0.0224570862759212,4101123.4,19766907.14,630435.9,-8831642.02,-8777867.57,28521.75,-,-,-,-,-,2789187.54,-,-,-,-,-,-,-,-,-0.008342,-0.167915,-0.078143,-10586402.37,-0.185208797,2018/8/17 16:19:19,187799753.64
603656,016043,80338803,泰禾光电,机械行业,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,35058112.5,188321016.04,161780772.81,0.263882679052811,90837735.32,0.24534589321734,38775926.03,30578608.09,-1632182.51,40629364.58,41432251.2,6374138.7,-,-,-,-,-,1968699.34,-,-,-,-,-,-,-,-,0.193365,0.213491,0.233224,24630957.64,-0.1043780176,2018/8/17 15:41:10,90837735.32
300649,016046,80202043,杭州园林,园林工程,002,001,2,cyb,2018-08-18T00:00:00,2018-06-30T00:00:00,24501195.74,341797684.95,313396754.36,5.31178583680699,276932804.4,9.08832290263292,996297.96,21120617.74,-85678.88,28400930.59,28393739.12,3892543.38,-,-,-,-,-,1370320.14,-,-,-,-,-,-,-,-,4.299861,0.913913,0.906974,24507308.49,0.9150070967,2018/8/17 19:37:17,276932804.4
002108,016018,80089457,沧州明珠,塑胶制品,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,123379764.91,1495707128.25,1359012046.46,0.05742605283536,1217361175.12,0.0560155583987073,56428823.0,39644920.29,19279315.88,156648653.58,157087504.81,34084400.38,-,-,-,-,-,10031735.99,-,-,-,-,-,-,-,-,-0.085154,-0.558898,-0.566988,110201796.95,-0.6003057153,2018/8/17 17:26:09,1217361175.12
600713,016024,10000520,南京医药,医药制造,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,138797783.02,14767193249.31,14524317858.04,0.0918546856097412,13798233519.1,0.0908700074009889,355961727.15,161016641.85,170994349.46,244699448.76,238605678.84,64692414.93,-,-,-,-,-,28191733.02,-,-,-,-,-,-,-,-,0.094474,0.104895,0.235211,141030000.62,0.4476293947,2018/8/17 15:50:16,13798233519.1
002222,016022,80056396,福晶科技,电子元件,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,82739934.78,256300441.25,159648954.4,0.0962230215622333,104461936.97,0.145331786001312,4454943.49,46930556.93,-1071366.81,98392063.32,98371740.44,14910468.11,-,-,-,-,-,3617422.9,-,-,-,-,-,-,-,-,0.157714,0.26221,0.249898,82261943.56,0.2688751691,2018/8/17 15:44:13,104461936.97
002401,016057,80140626,中远海科,软件服务,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,47557362.61,490627387.46,436881832.14,0.177573477404411,395888989.32,0.187020937441277,10355957.92,34522504.2,-5837860.25,59225909.98,59532122.78,8795289.9,-,-,-,-,-,2248980.39,-,-,-,-,-,-,-,-,0.187343,0.280007,0.244606,36623157.49,0.2432096534,2018/8/17 17:02:42,395888989.32
600847,016040,10000796,万里股份,材料行业,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,2512031.94,262017873.23,259165182.23,0.54876452729819,225530020.71,0.566393293753702,8185354.9,9073514.11,4289540.29,3041988.32,2654684.98,142653.04,-,-,-,-,-,11888108.49,-,-,-,-,-,-,-,-,0.601088,4.327064,3.287859,1962710.88,1.4541777785,2018/8/17 19:24:48,225530020.71
600283,016006,10000230,钱江水利,公用事业,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,59224241.34,500398293.96,456489702.73,-0.363820745541913,296390267.82,0.155834357775182,44445335.46,69194585.09,32176228.99,99770861.07,100301586.94,21796750.13,-,-,-,-,-,7841084.69,-,-,-,-,-,-,-,-,0.149128,-0.591791,0.903253,44671616.03,4.5647052741,2018/8/17 15:34:18,296390267.82
002840,016012,80284542,华统股份,食品饮料,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,73006307.09,2403452741.02,2352273948.16,0.0939263322237428,2270352483.65,0.0914332984170223,31166893.98,42664595.01,2795218.29,80443890.4,80710823.03,3661295.73,-,-,-,-,-,4626530.75,-,-,-,-,-,-,-,-,0.090161,0.271652,0.208476,48812411.53,-0.0988151412,2018/8/17 19:45:15,2270352483.65
600127,016009,10000098,金健米业,农牧饲渔,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,5097621.75,1421359321.66,1427021595.59,0.089247816764442,1258198694.65,0.0603828739008727,109617333.39,46040404.82,7229628.11,3205111.76,6289373.87,1412268.64,-,-,-,-,-,5433184.0,-,-,-,-,-,-,-,-,0.08265,0.922044,-0.270481,-2328609.76,-1.6281690383,2018/8/17 16:38:46,1258198694.65
002198,016024,80102585,嘉应制药,医药制造,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,11399778.78,213327006.81,201016966.84,0.157346261094963,68462734.35,0.315516971122512,97722991.24,28529911.68,886971.45,13294182.78,13963974.91,2564196.13,-,-,-,-,-,4834465.05,-,-,-,-,-,-,-,-,0.142298,0.070879,0.151576,10844134.05,0.0855295704,2018/8/17 15:46:42,68462734.35
002327,016010,80134323,富安娜,纺织服装,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,184852224.49,1145931744.99,956446199.17,0.222963136132492,565389051.57,0.181395810312794,312198045.57,75308848.23,-1216349.2,216598163.32,219938549.6,35086325.11,-,-,-,-,-,12989748.48,-,-,-,-,-,-,-,-,0.192077,0.125237,0.165625,159261954.14,0.0880318821,2018/8/17 17:15:40,565389051.57
300265,016020,80180096,通光线缆,输配电气,002,001,2,cyb,2018-08-18T00:00:00,2018-06-30T00:00:00,23588719.92,815204160.7,800096482.78,0.068204788974127,664960414.25,0.100217833949925,51193737.82,60252063.09,16321991.15,29517380.88,29290442.76,3193641.43,-,-,-,-,-,4923780.89,-,-,-,-,-,-,-,-,0.060382,-0.30644,-0.438265,25463034.57,-0.2551924891,2018/8/17 17:28:12,664960414.25
600097,016009,10000070,开创国际,农牧饲渔,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,17576798.67,935369670.15,905712846.03,0.107654489168897,628820645.87,0.0833871039668228,217005957.94,49958753.05,1074303.05,30802442.24,27171430.57,5413398.42,-,-,-,-,-,929779.52,-,-,-,-,-,-,-,-,0.176255,2.436618,1.648509,20075334.31,1.7346737778,2018/8/17 16:38:15,628820645.87
600468,016020,10000332,百利电气,输配电气,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,39265660.47,707687015.53,683752176.71,0.221612619143938,559882856.4,0.28953961915817,26489227.18,82608850.8,2246376.84,51747636.3,52432791.57,7241189.96,-,-,-,-,-,4336637.33,-,-,-,-,-,-,-,-,0.193937,0.060852,0.094268,27018120.98,-0.064609533,2018/8/17 18:20:16,559882856.4
601199,016006,80043317,江南水务,公用事业,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,91941356.8,423405359.29,316191476.07,-0.197919575963709,225363969.47,-0.259390813797873,36840072.48,50543947.26,-6047111.77,122570865.92,122576459.04,30635102.24,-,-,-,-,-,6892395.07,-,-,-,-,-,-,-,-,-0.281212,-0.400598,-0.398721,83936631.13,-0.4389551336,2018/8/17 18:00:45,225363969.47
002821,016047,80316553,凯莱英,医疗行业,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,156667832.03,757638081.14,600390614.68,0.40938870264712,409055905.4,0.541396970951162,27872867.69,137683867.12,20197966.48,176483583.02,177428895.06,37230449.23,-,-,-,-,-,10018802.14,-,-,-,-,-,-,-,-,0.373845,0.071033,0.255324,141798262.67,0.5482941027,2018/8/17 20:08:46,409055905.4
600004,016001,10001272,白云机场,民航机场,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,703051235.0,3720615775.06,2827659086.83,0.288977871040805,2524410387.14,0.297588354329595,16058592.17,188584639.56,32046137.95,951928844.35,954963763.65,239172814.25,-,-,-,-,-,34745327.32,-,-,-,-,-,-,-,-,0.15775,-0.093748,-0.099695,700857214.35,-0.1018485367,2018/8/17 15:34:47,2524410387.14
000538,016024,10000880,云南白药,医药制造,002,001,2,szzb,2018-08-18T00:00:00,2018-06-30T00:00:00,1633063580.37,12973588155.4,11308438144.42,0.0989340937505361,9024488097.35,0.105967796088914,1890884502.65,194677349.03,72044572.63,1888279402.21,1890825423.6,263756153.38,-,-,-,-,-,81613058.52,-,-,-,-,-,-,-,-,0.084719,0.047906,0.043458,1418547127.29,-0.0120617084,2018/8/17 17:32:14,9024488097.35
600720,016004,10000527,祁连山,水泥建材,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,219475025.03,2349742443.65,2103257966.16,-0.116627391941026,1591735574.79,-0.128585855549211,121496110.53,284550111.43,50270184.7,252325005.27,256596056.54,47375714.09,-,-,-,-,-,31700015.67,-,-,-,-,-,-,-,-,-0.097899,0.162543,0.186543,215036587.34,0.0821478794,2018/9/4 15:47:15,1591735574.79
600498,016015,10000336,烽火通信,通讯行业,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,467123683.93,11193620649.73,10806583041.59,0.152489865379841,8587583171.04,0.15265461186142,821691168.49,1221394985.84,109268327.47,517606855.92,523868910.87,23048021.93,-,-,-,-,-,32458965.88,-,-,-,-,-,-,-,-,0.151443,-0.013923,0.038734,455930238.94,0.0664054963,2018/8/17 18:42:43,8587583171.04
603977,016041,80357626,国泰集团,化工行业,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,35575659.65,304639325.46,281685518.5,0.359045887557993,184416462.25,0.432499592879993,28008894.53,60594598.28,4750063.66,43925912.66,43890338.77,6915766.55,-,-,-,-,-,2023416.55,-,-,-,-,-,-,-,-,0.315408,0.158632,0.09693,22168834.24,0.087853771,2018/8/17 18:35:17,184416462.25
300338,016060,80198308,开元股份,文教休闲,002,001,2,cyb,2018-08-18T00:00:00,2018-06-30T00:00:00,65356430.54,597818273.02,518749295.69,1.07874139379818,172066316.32,0.870656617729194,159047528.68,162435792.64,21278812.44,84073604.49,87812876.31,21294348.18,-,-,-,-,-,5074606.64,-,-,-,-,-,-,-,-,0.911206,0.204799,0.18596,62546775.05,0.1652866216,2018/8/17 15:46:15,172066316.32
000953,016051,10001206,ST河化,化肥行业,002,001,2,,2018-08-18T00:00:00,2018-06-30T00:00:00,-70761454.28,158315553.46,236514023.7,0.179330026007218,192757737.59,0.174738714714075,1816250.54,19858114.73,12520544.12,-70789071.84,-70684825.41,76628.87,-,-,-,-,-,194364.89,-,-,-,-,-,-,-,-,-0.007318,-0.723754,-3.949378,-78275099.11,-0.8717707774,2018/8/17 17:05:16,192757737.59
002187,016036,80026826,广百股份,商业百货,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,105835752.6,3762134863.07,3621758755.5,0.0889196829128679,3131762869.06,0.102324040411704,399533901.67,40085683.23,3176538.71,139131384.42,138658378.57,32538549.75,-,0.0,-,0.0,-,47138457.4,-,0.0,0.0,-,-,-,-,-,0.093673,0.177505,0.084164,106720292.31,0.1047084525,2018/8/17 16:16:47,3131762869.06
000576,016025,10000916,广东甘化,造纸印刷,002,001,2,szzb,2018-08-18T00:00:00,2018-06-30T00:00:00,-37035446.08,158140988.89,210500934.19,-0.515417968619383,154890089.91,-0.613417122465067,1993000.53,24023314.99,3648341.44,-37100958.41,-37077637.84,-,-,-,-,-,-,1460050.34,-,-,-,-,-,-,-,-,-0.604637,-0.540965,-0.844824,-43935640.92,-0.2771588458,2018/8/17 16:54:14,154890089.91
600410,016057,10001359,华胜天成,软件服务,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,11530967.95,2233110247.24,2214727865.99,-0.134409179001957,1795513573.87,-0.162301745480832,120179926.33,210200251.42,70565389.02,35404125.57,37545035.97,20620116.96,-,-,-,-,-,9169671.24,-,-,-,-,-,-,-,-,-0.123163,-0.803315,-0.92449,2118219.69,-0.951882693,2018/8/17 16:59:13,1795513573.87
002003,016010,10001381,伟星股份,纺织服装,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,180741053.36,1265054675.35,1050701627.49,0.0990410550095405,746673286.26,0.0980825668721276,105473955.77,166949750.26,4050786.7,219886652.86,219719076.66,39905854.27,-,-,-,-,-,17584962.72,-,-,-,-,-,-,-,-,0.076635,0.022908,0.107855,175603953.35,0.0959350045,2018/8/17 15:43:42,746673286.26
002205,016004,80037959,国统股份,水泥建材,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,-5215087.06,261732133.25,264747422.99,-0.0757385229602333,206238308.64,-0.12291031123559,7105080.23,35802770.73,10705904.28,-2328095.63,-2043911.83,1970182.91,-,-,-,-,-,2504634.79,-,-,-,-,-,-,-,-,-0.059511,0.667284,-0.111892,-5540438.59,-0.0199803694,2018/8/17 15:47:56,206238308.64
002406,016043,80140686,远东传动,机械行业,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,131194857.93,922257418.64,788294209.59,0.276637645560964,649000037.68,0.313921822327162,48668477.01,80701489.01,-3554769.29,150527849.23,149770537.64,18514912.91,-,-,-,-,-,8121417.89,-,-,-,-,-,-,-,-,0.280141,0.455839,0.510303,115897854.33,0.3317901821,2018/8/17 19:37:49,649000037.68
000513,016024,10000855,丽珠集团,医药制造,002,001,2,szzb,2018-08-18T00:00:00,2018-06-30T00:00:00,633354295.53,4564703491.43,3837088022.57,0.0407349392439144,1708438807.43,0.1365229028455,1679680086.0,251140575.65,-113838344.05,750878671.7,817806405.51,142100864.18,-,-,-,-,-,63882740.21,-,-,-,-,-,-,-,-,0.067827,0.19523,0.256649,571125181.84,0.2544827548,2018/8/17 20:34:49,1708438807.43
600866,016012,10000815,星湖科技,食品饮料,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,16555804.42,443600565.34,430246509.44,0.305199289855645,342668316.2,0.447784186675156,16685404.45,50965457.41,7833890.19,16550610.26,16555804.42,-,-,-,-,-,-,5501893.88,-,-,-,-,-,-,-,-,0.590366,1.412346,1.403567,13354055.9,1.2919450429,2018/8/17 18:36:41,342668316.2
002925,016022,80310173,盈趣科技,电子元件,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,397288270.24,1306742095.67,887737229.86,0.101350974425749,743165003.19,0.132811719698482,21781065.23,119319505.35,-11286588.16,457159752.31,457381821.97,61950995.27,-,-,-,-,-,13126649.25,-,-,-,-,-,-,-,-,-0.005164,-0.117029,-0.097453,364825588.15,-0.1539377607,2018/8/17 19:50:44,743165003.19
300616,016030,80304584,尚品宅配,木业家具,002,001,2,cyb,2018-08-18T00:00:00,2018-06-30T00:00:00,123482762.91,2866790275.08,2786009325.29,0.343523754929911,1623940089.46,0.388994464002555,883438746.44,247653137.0,1024597.2,149591902.53,152758902.55,29276139.64,-,-,-,-,-,28388462.32,-,-,-,-,-,-,-,-,0.336355,0.996158,0.874641,67036545.2,0.1419717405,2018/8/17 19:50:44,1623940089.46
603897,016059,80628274,长城科技,金属制品,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,85559203.83,2475529705.13,2378958935.4,0.197206653718504,2290023304.13,0.198039767487405,14305622.68,55742474.23,11223534.07,96059216.37,106468030.89,20908827.06,-,-,-,-,-,3490313.94,-,-,-,-,-,-,-,-,0.187898,-0.013702,0.093789,78136257.96,0.013249796,2018/8/17 20:33:19,2290023304.13
002681,016019,80198912,奋达科技,家电行业,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,145459634.09,1426204733.57,1297127985.49,0.664934058999978,1131040519.82,0.740965010061319,25216714.43,143428352.75,22277950.21,163249263.17,164925547.19,19759996.22,-,-,-,-,-,4981794.58,-,-,-,-,-,-,-,-,0.567638,0.178839,0.12152,121826849.2,0.0381529937,2018/8/17 17:05:45,1131040519.82
603688,016040,80198762,石英股份,材料行业,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,58470817.28,302174056.24,233979472.37,0.0952441611227306,176210299.68,0.099624078494007,11355765.62,35353028.39,-1817693.91,74870682.81,74776250.43,16305433.15,-,-,-,-,-,3437584.08,-,-,-,-,-,-,-,-,0.182604,0.536662,0.392395,54919658.21,0.5013378625,2018/8/17 18:35:49,176210299.68
002635,016022,80187276,安洁科技,电子元件,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,237342953.33,1466248374.47,1435086451.33,1.15042075691221,996925388.22,0.899814893293287,27497306.54,186550265.38,-17494860.45,52086718.7,323146590.54,87151041.52,-,-,-,-,-,14756648.8,-,-,-,-,-,-,-,-,0.702285,-0.741556,0.421115,40332.99,-0.9997454845,2018/8/17 19:48:15,996925388.22
300643,016035,80471566,万通智控,汽车行业,002,001,2,cyb,2018-08-18T00:00:00,2018-06-30T00:00:00,11631409.9,137965665.7,128719882.71,-0.0247627939925082,102988802.88,-0.00339278514933829,9821621.6,16028793.8,-1348996.91,12872921.02,13057693.71,1665046.35,-,-,-,-,-,1529228.11,-,-,-,-,-,-,-,-,-0.103423,-0.40338,-0.37759,8330251.65,-0.560808337,2018/8/17 17:16:09,102988802.88
603488,016043,80439278,展鹏科技,机械行业,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,27377324.83,135095966.78,112424069.78,0.127273786643112,88465571.25,0.16108095760381,7582997.27,14678323.27,-547838.02,32137090.85,32267649.09,4890324.26,-,-,-,-,-,1664382.96,-,-,-,-,-,-,-,-,0.070066,0.022124,-0.059109,22014559.84,-0.1352328068,2018/8/17 16:20:37,88465571.25
300532,016057,80190986,今天国际,软件服务,002,001,2,cyb,2018-08-18T00:00:00,2018-06-30T00:00:00,33877044.49,284375503.32,256566227.22,0.656309135495906,187142631.2,0.681099694101118,19998320.66,47647422.84,-1061308.23,34503087.49,36878536.69,3850735.23,-,-,-,-,-,1754747.44,-,-,-,-,-,-,-,-,0.673766,0.447215,0.560511,30622452.11,1.1342102365,2018/8/17 19:43:15,187142631.2
002796,016059,80204561,世嘉科技,金属制品,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,13404258.64,545061976.18,530133317.07,1.06862932545542,463288046.49,1.00872633077182,12771772.49,50350973.76,1405268.53,18706420.28,18678604.73,3976104.64,-,-,-,-,-,1491722.29,-,-,-,-,-,-,-,-,1.033086,0.15281,-0.071893,10243317.97,-0.0428164818,2018/8/17 16:23:40,463288046.49
002717,016046,80180099,岭南股份,园林工程,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,386890431.5,3554593644.33,3098595158.3,1.15015158542575,2605753748.16,1.21882585417169,76285603.56,297345071.86,79436236.95,463859415.88,464479591.3,70586780.21,-,-,-,-,-,9461508.86,-,-,-,-,-,-,-,-,1.119146,0.963116,0.93064,386570218.55,0.9447679485,2018/8/17 19:42:43,2605753748.16
002927,016020,80132959,泰永长征,输配电气,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,25289080.81,155112999.07,129714185.51,0.0395511944483003,71131007.39,0.0691717441552016,29796829.97,23084488.22,-532710.32,26643851.51,30533769.77,5244688.96,-,-,-,-,-,2243692.93,-,-,-,-,-,-,-,-,0.07573,0.242332,0.213981,21643286.37,0.179723386,2018/8/17 19:42:43,71131007.39
300396,016047,80198816,迪瑞医疗,医疗行业,002,001,2,cyb,2018-08-18T00:00:00,2018-06-30T00:00:00,101525614.25,438819563.13,306488258.17,0.0656915677958946,153551680.48,0.0644299639531954,57555304.86,84382550.73,3451604.13,145378827.71,145454992.64,22501401.73,-,-,-,-,-,7618871.8,-,-,-,-,-,-,-,-,0.107266,0.138163,0.114011,96044873.75,0.2375080386,2018/8/17 19:39:45,153551680.48
300501,016053,80314867,海顺新材,包装材料,002,001,2,cyb,2018-08-18T00:00:00,2018-06-30T00:00:00,37253282.98,239666569.84,200682651.85,0.408914741896565,156764538.26,0.416724343629244,11227846.26,31217956.28,-181241.64,43709792.04,43703607.9,6442032.67,-,-,-,-,-,1247186.75,-,-,-,-,-,-,-,-,0.339831,0.095769,0.079879,33255124.99,0.1125028993,2018/8/17 17:55:15,156764538.26
603909,016005,80014055,合诚股份,工程建设,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,6309635.09,193881414.07,185874071.05,0.510251371650565,117478143.64,0.291352939491308,4807090.87,50799889.59,1952310.93,11864582.63,11972367.47,6502302.25,-,-,-,-,-,1681734.55,-,-,-,-,-,-,-,-,0.243909,-0.664556,-0.78468,2954078.53,-0.8905717241,2018/8/17 15:54:44,117478143.64
300124,016021,80144658,汇川技术,仪器仪表,002,001,2,cyb,2018-08-18T00:00:00,2018-06-30T00:00:00,496117938.07,2472708273.75,2069507964.94,0.26030684095113,1366360882.17,0.30103479842699,213780834.59,487547925.45,-24352234.16,552875941.33,554417325.58,39577150.35,-,-,-,-,-,21668192.4,-,-,-,-,-,-,-,-,0.276559,0.136579,0.157177,457724879.98,0.256222962,2018/8/17 17:17:37,1366360882.17
603181,016041,80502443,皇马科技,化工行业,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,81859676.69,812236508.35,725497198.93,0.015041489206029,654298126.46,0.0307904038083899,15459444.23,47133245.96,5172432.9,96477116.77,97254804.6,15395127.91,-,-,-,-,-,3750872.0,-,-,-,-,-,-,-,-,0.042622,0.493042,0.299603,73355153.37,0.2629846899,2018/8/17 16:09:44,654298126.46
600586,016044,10000394,金晶科技,玻璃陶瓷,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,201950352.93,2380824134.14,2107822541.99,0.214484927095625,1791352105.19,0.241989918044806,49134462.27,106443690.96,102010705.36,276562788.37,279888648.2,72406287.72,-,-,-,-,-,54992637.88,-,-,-,-,-,-,-,-,0.264911,1.075668,0.944959,197444493.1,0.9896997274,2018/8/17 16:21:11,1791352105.19
002800,016003,80357746,天顺股份,交运物流,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,982347.53,341955302.37,337832251.8,-0.338022767549598,311273861.83,-0.365020679225871,6552426.74,12764190.44,9457158.11,4165290.51,4169920.42,3428057.67,-,-,-,-,-,887271.41,-,-,-,-,-,-,-,-,-0.363553,-0.84544,-0.951021,-4163164.01,-1.2045110795,2018/8/17 20:04:44,311273861.83
002493,016026,80152412,荣盛石化,化纤行业,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,1114022914.37,36691613883.46,35409773558.09,0.0327196880494921,34227927413.47,0.0354053276392409,231499571.74,454533308.93,425081000.38,1446612265.0,1446807922.87,214652385.44,-,-,-,-,-,76837749.52,-,-,-,-,-,-,-,-,0.042346,0.201256,0.010309,1160996538.32,0.2388379276,2018/8/17 16:26:11,34227927413.47
603899,016060,80202101,晨光文具,文教休闲,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,374662084.71,3786631947.71,3385459959.72,0.372216624868557,2817090900.54,0.377511323463606,362269683.3,203904303.13,-4017331.16,419506245.78,443270505.77,68044874.08,-,-,-,-,-,16046344.69,-,-,-,-,-,-,-,-,0.359453,0.260817,0.296075,340813889.85,0.2487544268,2018/8/17 18:35:17,2817090900.54
300303,016022,80093563,聚飞光电,电子元件,002,001,2,cyb,2018-08-18T00:00:00,2018-06-30T00:00:00,82735671.54,1125449450.09,1059943400.24,0.406602386833052,903927573.01,0.434496359419283,29233860.48,95051798.25,-3328261.4,91428217.85,91262862.92,9126709.02,-,-,-,-,-,5974652.13,-,-,-,-,-,-,-,-,0.381267,0.154713,0.149494,67477486.91,-0.0081706497,2018/8/17 16:53:19,903927573.01
002697,016036,80154367,红旗连锁,商业百货,002,001,2,zxb,2018-08-18T00:00:00,2018-06-30T00:00:00,154823648.82,3616244415.75,3467584196.88,0.0450479874571873,2584853772.14,0.038935274579037,807454766.77,48652044.44,6723921.15,178206638.87,178258180.54,23727124.89,-,-,-,-,-,19899692.38,-,-,-,-,-,-,-,-,0.053447,0.477018,0.571454,154950930.98,0.5745609643,2018/8/17 16:26:11,2584853772.14
600455,016057,10001340,博通股份,软件服务,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,-825060.64,86789917.71,86374372.19,0.0560209889941388,43783698.18,0.129886585332217,5519251.69,33411826.98,3870055.28,743533.47,660336.12,-6336.51,-,-,-,-,-,69913.52,-,-,-,-,-,-,-,-,0.065723,3.095553,0.439934,-1492735.44,0.0228262487,2018/8/17 19:09:17,43783698.18
601058,016035,80086113,赛轮金宇,汽车行业,002,001,2,shzb,2018-08-18T00:00:00,2018-06-30T00:00:00,318186270.05,6564747464.51,6224257854.82,-0.0421320238569499,5352255063.24,-0.0566762115365609,406166601.01,265399413.35,135724479.22,367535045.09,371935823.99,46211622.42,-,-,-,-,-,31891382.27,-,-,-,-,-,-,-,-,0.005939,16.458372,15.556979,291079902.69,18.4064425353,2018/8/17 15:49:13,5352255063.24
600353,016022,10000282,旭光股份,电子元件,002,001,2,shzb,2018-08-17T00:00:00,2018-06-30T00:00:00,31107474.42,477133792.48,440830142.49,-0.0650824089567228,388831199.66,-0.0722357449735704,11526477.71,31894312.21,-1035293.62,37669035.27,39268857.29,5961586.4,-,-,-,-,-,3760932.35,-,-,-,-,-,-,-,-,-0.064464,-0.059522,0.46001,29375148.93,0.4428827475,2018/8/16 15:37:06,388831199.66
