scode,hycode,companycode,sname,publishname,mkt,reporttimetypecode,combinetypecode,dataajusttype,noticedate,reportdate,sumasset,fixedasset,monetaryfund,monetaryfund_tb,accountrec,accountrec_tb,inventory,inventory_tb,sumliab,accountpay,accountpay_tb,advancereceive,advancereceive_tb,sumshequity,sumshequity_tb,tsatz,tdetz,ld,zcfzl,cashanddepositcbank,cashanddepositcbank_tb,loanadvances,loanadvances_tb,saleablefasset,saleablefasset_tb,borrowfromcbank,borrowfromcbank_tb,acceptdeposit,acceptdeposit_tb,sellbuybackfasset,sellbuybackfasset_tb,settlementprovision,settlementprovision_tb,borrowfund,borrowfund_tb,agenttradesecurity,agenttradesecurity_tb,premiumrec,premiumrec_tb,stborrow,stborrow_tb,premiumadvance,premiumadvance_tb,eutime
300337,016040,80198376,银邦股份,材料行业,cyb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,2741240427.87,1186502876.4,72296587.06,-0.153618463456965,385698565.2,-0.0898598439819383,605122678.91,0.133781684748592,1187959189.36,129904616.46,0.19856099425982,12102588.1,0.667758670301399,1553281238.51,-0.00551835323852936,0.021359,0.058774,0.01475804,0.4333655586,-,-,-,-,8118000.0,-0.280291990167423,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T19:51:03
000858,016031,10001136,五粮液,酿酒行业,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,80430592528.77,5342671729.53,42426330649.81,0.231151061365261,178700262.76,0.46782058941299,11334058116.57,0.177245843087753,21883355977.86,3970836974.76,0.126035209469123,4418983399.23,-0.19816199777501,58547236550.91,0.176162980879008,0.248275,0.493214,0.03346614,0.2720775179,-,-,-,-,1200000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:31:58
000591,016007,10000928,太阳能,电力行业,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,32149361604.0,21367335566.14,840753060.12,-0.298050240585816,5624224085.03,0.251295587922563,222239830.05,-0.1481877601533,19687146187.96,2153495793.5,-0.198242752592281,39418959.89,-0.789092774564879,12462215416.04,0.0586363620186304,0.020771,-0.00183,0.01203949,0.6123650737,-,-,-,-,16459601.67,-0.107513139301051,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:11:02
000930,016009,10001192,中粮生化,农牧饲渔,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,6199955158.71,1873627995.99,392001864.52,-0.330681924562315,214074300.0,-0.32817117560003,555433799.55,-0.524665695510307,4025789904.19,380803549.82,-0.475987148986228,57255232.06,1.00007263110922,2174165254.52,0.123186311489521,0.012374,-0.038838,0.00638349,0.6493256485,-,-,-,-,39100000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:49:02
600748,016017,10000555,上实发展,房地产,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,39046142623.52,93796300.89,6119155897.65,-0.327123634737021,1643444805.53,6.61631928290199,19263397983.26,0.133043305893924,27198603358.32,746780728.73,-0.371196408633114,8333464923.45,0.0991551154401325,11847539265.2,0.148055361586311,0.100466,0.080947,0.02021374,0.6965759363,-,-,-,-,522083749.93,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:19:04
002291,016010,80125552,星期六,纺织服装,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,3095893639.07,116068939.09,166200219.01,-0.377309924645515,741978806.53,-0.100550398129135,1373818282.92,-0.0957131395788644,1547889712.84,85266597.87,0.517865710618798,16553249.22,-0.117065336850784,1548003926.23,-0.176616520244646,-0.135862,-0.090859,0.01908528,0.4999815541,-,-,-,-,25871052.69,0.724736846,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T21:08:38
000159,016023,10000669,国际实业,石油行业,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,2761582960.78,360154715.05,168803064.08,-0.246229747648116,78929685.5,-0.0558800262972179,701433504.54,-0.235542107030359,719405838.3,128535882.8,-0.365100894267927,42256120.18,0.0729464931446787,2042177122.48,-0.0469998690458947,-0.092987,-0.202264,0.02411516,0.2605048802,-,-,-,-,113360552.88,-0.0833415942901317,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:48:28
603599,016050,80188846,广信股份,农药兽药,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,5675950289.77,1080383582.24,1732842006.67,1.0535715641058,299438696.52,0.0819452834761469,393798064.02,0.133424632185869,1363834728.63,797780116.17,0.416777126945737,61891238.68,-0.333270368987584,4312115561.14,0.69473214728401,0.626725,0.443571,0.03083641,0.2402830643,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T20:00:04
000890,016059,10001158,法尔胜,金属制品,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,8725286237.45,169398271.86,517659142.04,-0.434538199086454,278994425.42,-0.591632567683235,59195256.68,-0.84031198891955,7819414934.5,173528270.13,-0.280472621539324,22098978.24,-0.72800488994691,905871302.95,-0.0674715602150777,-0.109996,-0.114673,0.01023203,0.8961786149,-,-,-,-,688769455.68,0.283807311922959,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T18:13:05
600480,016018,10001296,凌云股份,塑胶制品,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,13293973376.62,2593584142.08,1475844690.85,0.251267305059026,2953183987.74,0.107287650584242,2077787445.45,0.215612158660558,7534162635.04,2619084311.97,0.150802552959336,76853937.65,-0.222618530804384,5759810741.58,0.125205842249012,0.149698,0.169154,0.01161562,0.5667351981,-,-,-,-,1300000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T19:33:04
600824,016036,10000773,益民集团,商业百货,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,2937198089.74,189470368.33,326351500.39,-0.0407951657360245,102095888.14,-0.0676181344592821,546481693.13,-0.104236975739612,692348779.65,51691170.39,-0.181513297825742,14967706.52,-0.37683880258254,2244849310.09,0.0418329362633207,0.024685,-0.02723,0.02002006,0.2357174281,-,-,-,-,319044691.05,-0.00076867329735814,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:16:34
002628,016005,80185548,成都路桥,工程建设,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,5301042936.31,42790478.71,874597665.44,-0.0276383364456813,533690114.94,-0.137146424539443,1041186594.78,0.204179506751411,2603074279.17,1466883463.81,0.105574638935907,441447776.79,0.234514564683142,2697968657.14,0.0148642105302429,0.007144,-0.000736,0.01478435,0.4910494615,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T18:10:03
002409,016041,80140712,雅克科技,化工行业,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,4697639978.87,644923849.23,853309545.38,0.875465866108907,371713504.34,1.1781082907398,337095601.82,0.665473480009252,467291142.97,63181761.7,0.201095362572477,5141378.07,1.65865105001315,4230348835.9,1.71002761178627,1.352525,0.072133,0.04117307,0.0994735963,-,-,-,-,214944770.95,-0.462638072625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-28T13:19:32
002026,016043,10001412,山东威达,机械行业,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,3069379237.93,674950933.79,657961275.01,0.195866021092685,472999972.98,0.276835655874565,616715055.31,0.194527563497312,661938057.11,313012560.49,0.288011638394255,82057913.67,0.999547113481948,2407441180.82,0.0456996953878122,0.08544,0.25953,0.0312588,0.2156586091,-,-,-,-,10000000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T15:46:28
300315,016014,80195380,掌趣科技,电子信息,cyb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,10271773603.11,37100545.26,1818110219.03,0.639076727193023,300144581.44,-0.166392292718166,-,-,1385259672.05,241336854.31,0.111668740475481,64228576.12,1.27434723443504,8886513931.06,0.027840554866128,-0.009485,-0.196637,0.04164629,0.1348608065,-,-,-,-,817500305.72,-0.257841032591483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:06:59
600218,016043,10000176,全柴动力,机械行业,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,3841545631.8,907594702.96,275120736.99,0.68104745708003,857238630.36,0.0409435158509093,671662747.0,0.267820777130807,1867199153.22,1190375193.99,0.05972272564563,24120545.2,0.949719936781194,1974346478.58,0.0240333974025423,0.068563,0.120063,0.01477602,0.4860541387,-,-,-,-,10000000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:03:03
300256,016018,80179245,星星科技,塑胶制品,cyb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,9120864286.75,2207656941.36,399884314.37,-0.265550828564819,2053650801.38,0.125748412166685,1433244807.44,-0.0552431108433379,5663796595.78,1535821514.32,0.00365958477103816,12630507.59,-0.203939889303649,3457067690.97,-0.000651422697810262,0.076081,0.128993,0.00916398,0.6209714801,-,-,-,-,20500000.0,1.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:56:03
000789,016004,10001086,万年青,水泥建材,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,8516796266.54,3905007756.31,1125011706.9,0.720397708224458,643243438.95,0.0678923431044045,503194003.48,0.145875843560332,3408859330.34,674747194.85,0.0109433606960044,129693716.76,-0.00466651627372602,5107936936.2,0.232123623678326,0.062097,-0.119889,0.01086198,0.4002513649,-,-,-,-,345454576.6,0.0794120535653777,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:04:41
600196,016024,10000156,复星医药,医药制造,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,66199372905.82,6651454258.16,8212975260.32,-0.130442904862543,-,-,3089556303.48,0.571764336737742,35726879272.93,-,-,-,-,30472493632.89,0.108914484038864,0.30741,0.542985,0.00743892,0.5396860681,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T20:36:34
603017,016005,80200078,中衡设计,工程建设,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,2598170816.64,374509630.03,127326220.55,-0.236925385084737,738378724.76,0.469729998085861,96715813.0,-0.110536165565144,827865729.51,360634193.82,0.940546961016347,144767767.69,0.587471836494556,1770305087.13,0.0685069496068984,0.069612,0.071983,0.01589434,0.3186340652,-,-,-,-,28800000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T21:29:11
600711,016032,10000518,盛屯矿业,有色金属,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,13334582906.74,750459038.63,1591590878.56,1.15924264572647,864377698.04,0.444695807910965,1912483425.9,0.271640540348664,6992844283.22,306102905.92,0.527212719753493,553563460.78,-0.296740141940797,6341738623.52,0.479499716017771,0.204032,0.030096,0.01841308,0.5244141742,-,-,-,-,487245074.0,0.899064287559833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T20:22:41
000816,016043,10001109,*ST慧业,机械行业,,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,5818771438.4,1117248101.3,1409990658.41,-0.231210586764835,374431371.96,-0.169523506017688,272016626.73,-0.314120774654311,2509033729.0,668992665.06,0.100313603338189,66021650.66,0.191962033154772,3309737709.4,-0.0883190402138084,-0.125441,-0.170022,0.01036174,0.4311964743,-,-,-,-,50783457.34,-0.00311259745990273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T20:34:38
300073,016040,80142622,当升科技,材料行业,cyb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,4727225445.32,443628593.64,2007664964.99,5.71649517665477,1087970490.85,0.806118190622343,295326883.03,-0.250491569447187,1613790313.59,669983525.51,0.639915450148316,29601896.83,-0.0379052210784699,3113435131.73,1.09012772158876,0.738654,0.312762,0.02536727,0.3413821347,-,-,-,-,118767257.52,-0.203967238625342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T19:52:33
000078,016024,10000655,海王生物,医药制造,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,35426769987.01,788721078.07,3231032647.32,0.0721751610236936,16956442612.23,0.825772840374754,3715815944.31,0.617956171088006,28458276815.35,7138126087.62,0.532197202788456,240669104.01,2.77782557643238,6968493171.66,0.128279289435507,0.639738,0.844475,0.01135147,0.8032986588,-,-,-,-,224423050.0,0.316858547009926,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:06:59
002218,016022,80106616,拓日新能,电子元件,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,6235674778.43,2717197145.72,622571743.33,1.62014938487981,885217804.78,-0.0862902603016421,430644862.16,-0.105265563444527,3348161171.33,308073374.97,-0.0655748071733074,44158519.58,0.103266392616034,2887513607.1,0.0354740739284399,0.170433,0.318655,0.0101239,0.5369364648,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:05:35
002640,016037,80186825,跨境通,国际贸易,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,12008847496.52,124633853.2,1286381179.08,0.343347015602233,1511599991.6,1.85790726987915,4513163225.23,0.822537289664518,4936056171.85,781277092.74,1.94823882183317,182382627.07,1.03750856588638,7072791324.67,0.555516194530261,0.728858,1.057371,0.02178983,0.4110349618,-,-,-,-,103700000.0,0.0636113365362005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T15:45:58
000099,016001,10000660,中信海直,民航机场,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,5462783814.28,2854096414.44,222579248.89,-0.461800810679615,583945831.93,0.343305329143542,338646963.29,0.0701644782294431,2358950549.15,106635253.12,0.0618998680319766,32049554.54,3.30726115814199,3103833265.13,0.0558256121367034,0.083633,0.122534,0.02165564,0.431822058,-,-,-,-,50000000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:31:00
601011,016011,80168888,宝泰隆,煤炭采选,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,10290345511.1,1756457227.52,919158181.55,2.76052636021401,78569529.67,-0.473371207387306,1065065580.7,0.0452081067799294,3756231587.38,874746176.09,0.0687572195740885,168030051.18,-0.54350853850884,6534113923.72,0.273979911033896,0.105873,-0.10058,0.00882141,0.3650248267,-,-,-,-,16363320.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:16:03
300502,016015,80357680,新易盛,通讯行业,cyb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,1299354470.29,308263331.29,181095861.64,0.880488254153829,149181661.64,-0.313570787586098,341945597.85,-0.191338009017848,238416840.63,93263713.88,-0.333056716213118,3762284.06,-0.2310228253435,1060937629.66,0.0290018496725796,0.022507,-0.005426,0.03880321,0.1834886831,-,-,-,-,50045800.0,0.668193333333333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T18:05:00
300359,016060,80198673,全通教育,文教休闲,cyb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,2702365778.7,44530125.67,227464067.43,-0.205554102961071,442790213.73,-0.067327379615111,28280336.22,0.288827720592634,524626366.0,64383501.13,-0.468830767916132,41912463.5,0.588057440422399,2177739412.7,0.0285564014934157,-0.025706,-0.200737,0.02012864,0.1941359568,-,-,-,-,42775962.18,0.103156692319633,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T20:08:34
603993,016032,80095442,洛阳钼业,有色金属,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,100916206000.0,23416773000.0,26628692000.0,1.12301315313905,2293198000.0,0.177515191227514,6148478000.0,0.187387831665442,53033958000.0,1080189000.0,0.21301049542135,390116000.0,0.689698933207438,47882248000.0,0.813665964761398,0.14703,-0.138774,0.02318364,0.5255246912,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-28T08:41:59
600158,016060,10000122,中体产业,文教休闲,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,4006325687.71,83212033.84,708386814.92,0.360535668396379,89375101.56,0.0774353919340941,2226574078.04,-0.01763173480108,2078771367.73,403035510.53,-0.00177285654187036,1038083359.15,0.396086740832578,1927554319.98,0.0225260827032598,0.067064,0.111976,0.01822946,0.5188722859,-,-,-,-,3000001.0,-0.787630874014184,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:03:58
002454,016035,80103602,松芝股份,汽车行业,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,5640847966.23,960222204.44,401165947.63,0.244782272894363,1234872339.08,0.1295518996649,675030127.4,0.0979635300749914,2229596411.47,990469524.9,0.126218950547616,13346199.47,0.392753471321965,3411251554.76,0.130879312883362,0.114506,0.090353,0.01873956,0.395259086,-,-,-,-,40000000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:44:30
300307,016061,80192710,慈星股份,专用设备,cyb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,5281207782.15,860794410.65,454559731.88,-0.16210245005705,818880842.47,0.378876486107437,692128272.43,0.184295973407855,1228793483.82,395515594.55,0.22783155512426,95291652.55,0.0646883517985137,4052414298.33,0.00784244487258334,0.028209,0.101628,0.03304516,0.2326728155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:48:28
300347,016024,80198739,泰格医药,医药制造,cyb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,3955501709.16,258011290.23,584862893.04,0.0105384610042657,787563507.15,0.534086404549677,1099335.14,14.3156050619988,924460955.66,20901210.07,4.82564932725743,331452466.94,0.689049653105829,3031040753.5,0.150352268233948,0.221206,0.530232,0.01693609,0.2337152209,-,-,-,-,978128504.05,0.664303936218046,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T20:32:35
600370,016010,10001262,三房巷,纺织服装,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,1793358054.17,266411653.41,1070838379.68,0.0475282690658414,109471814.36,0.111327790032719,246696319.35,0.320186166031476,271351312.48,181808444.13,-0.01458128982665,16710970.81,0.397626184609023,1522006741.69,0.0082952213115797,0.033863,0.205291,0.05502833,0.151309055,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T15:34:32
002292,016039,80125630,奥飞娱乐,文化传媒,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,8583082499.15,311831166.49,805726701.67,-0.233885531249486,740482382.64,0.164749274209458,1098851157.83,-0.0675170852901392,2856324233.64,405751223.48,-0.08288603916795,70280883.71,-0.111361420432379,5726758265.51,0.158034527349092,-0.013629,-0.23962,0.01305782,0.332785364,-,-,-,-,973345409.86,0.0169664158231551,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T19:39:37
600243,016043,10000200,青海华鼎,机械行业,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,2959561608.4,713814620.19,48546578.65,-0.513011758181516,547604685.77,-0.319258701774099,941725618.56,0.196711887591242,1148384293.23,400079637.18,0.483002889858122,70671506.75,0.437372425938267,1811177315.17,-0.0479806196737543,0.000216,0.087008,0.01807783,0.3880251352,-,-,-,-,25770818.86,0.713453014358634,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:03:32
000498,016005,10000842,山东路桥,工程建设,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,19262624826.12,631768742.74,1710959403.69,0.127627670620918,4896954177.32,0.322833989412984,6360992075.68,0.0109323725790264,15078610802.36,5574558830.85,0.128621262031645,1818931821.33,-0.2681395145195,4184014023.76,0.123182484699732,0.197892,0.220417,0.01227114,0.7827910754,-,-,-,-,795752000.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:04:12
000836,016055,10001127,鑫茂科技,安防设备,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,2722762388.07,493378805.45,491720187.9,0.284973292356566,241026174.42,-0.174462243217086,302504940.43,0.103542478389183,657635827.37,261483928.06,-0.0109829795799335,14537629.52,-0.277039933504081,2065126560.7,0.0379823643640953,0.001551,-0.097879,0.02674551,0.2415325811,-,-,-,-,126297153.69,-0.0355522370022534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T20:31:32
300154,016043,80155183,瑞凌股份,机械行业,cyb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,1894729421.59,83252740.83,1136290303.94,-0.174422648539798,51617085.1,0.0277696279050333,137209492.07,0.272565405992105,357258963.8,125226392.55,0.0275339585240577,40886973.28,1.42762333666368,1537470457.79,-0.00397963520287801,-0.005547,-0.012235,0.05286275,0.1885540805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T20:04:11
000020,016022,10000609,深华发A,电子元件,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,593599038.57,84346192.69,31174927.49,-0.530159130114983,167657397.69,-0.250966410165211,55600129.94,0.0658187008107978,270132926.95,60514300.33,-0.479519886235519,261102.28,-0.844423903468014,323466111.62,0.00503680587038664,-0.131404,-0.252859,0.01159079,0.4550764226,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:56:03
300730,016057,80398455,科创信息,软件服务,cyb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,503157768.0,63480526.24,135647241.28,2.12898687079311,96403543.68,0.368738136500747,117526119.3,0.283341184403781,136087526.97,33154424.97,0.84618431550189,51450736.58,0.129648077242776,367070241.03,1.2666185154269,0.590642,-0.118475,0.03279821,0.2704669104,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:38:36
601163,016018,80136925,三角轮胎,塑胶制品,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,14703725589.18,4024227956.43,3449351887.11,0.019348274254901,871621878.59,0.0312971890871647,1410551038.06,0.0210955335542149,5611074402.54,2661722075.35,0.10564157060663,69020819.95,-0.108342760872097,9092651186.64,0.166526194961751,0.025038,-0.143337,0.01967603,0.3816090261,-,-,-,-,1959020.94,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T21:21:10
603355,016019,80279399,莱克电气,家电行业,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,4736410257.09,804958941.94,1733475081.27,-0.408706694817617,870072888.68,0.0599939628133239,620685245.7,0.0856239035151755,1367188365.73,694340754.35,0.09803424056277,57753257.0,0.245981924925947,3369221891.36,0.0875093078155521,-0.177465,-0.486058,0.0261019,0.2886549711,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:21:36
002137,016022,80095868,麦达数字,电子元件,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,2195087057.72,105433290.93,98766545.93,-0.0172440531115695,391946930.09,0.620337856494352,100640340.06,0.730952693386304,396305485.51,276289747.13,0.786080854559244,8748889.75,-0.415936924542667,1798781572.21,0.0682712540381195,0.133076,0.563599,0.0309778,0.1805420355,-,-,-,-,62804868.78,18.7402203512947,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T18:20:36
300160,016044,80161230,秀强股份,玻璃陶瓷,cyb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,2199617784.24,478381739.03,280395956.67,0.0925613367015287,359711155.42,0.0732651473994802,84920207.58,0.0209974817046857,812072629.82,84685476.22,-0.152200811037595,36051493.99,1.06900892595903,1387545154.42,0.0448232243356814,0.061244,0.090527,0.01460896,0.3691880633,-,-,-,-,40501349.0,0.0100087032418953,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T16:48:06
000662,016057,10000984,天夏智慧,软件服务,szzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,6933085710.6,2106124.22,550497512.1,1.55580884008001,1669713191.79,0.484170712747728,25618444.52,0.917847161101949,1299591395.64,117867207.17,-0.474333383342582,1210720.0,1.16238614038221,5633494314.96,0.095786758606815,0.223701,1.477209,0.01981356,0.1874477613,-,-,-,-,207000000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:41:00
002057,016042,80079949,中钢天源,综合行业,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,1644041607.33,357655882.25,186592348.22,0.489021375044852,335742361.4,0.0913525369434951,163546788.09,0.0607165258473238,364401721.46,82055390.15,0.0140766549713279,26642528.26,0.21747579958506,1279639885.87,0.407080152765643,0.318873,0.080922,0.04929274,0.2216499387,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:19:03
600827,016036,10000776,百联股份,商业百货,shzb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,43878705610.31,13996898622.65,9996928851.18,-0.00268450970151002,371345717.98,0.288405711837903,2492224809.99,-0.0648453181979799,23900922114.64,5018258693.55,0.0501794823894399,5844783679.88,0.0408491093793493,19977783495.67,-0.0325991486778894,-0.010598,0.008575,0.00848686,0.5447043568,-,-,-,-,3430131508.54,-0.313835209836293,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T18:26:08
002041,016009,10001442,登海种业,农牧饲渔,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,3725320901.19,619098082.12,216434402.45,-0.603859775913653,62626924.57,-0.713059997787421,800311690.33,0.431181717544358,423135757.54,36081835.76,0.472471479061333,100969690.6,0.145693548758311,3302185143.65,-0.115368148130926,-0.151471,-0.35644,0.07641244,0.113583707,-,-,-,-,11730000.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T20:13:33
002023,016034,10001409,海特高新,航天航空,zxb,002,001,2,2018-08-28T00:00:00,2018-06-30T00:00:00,6385931020.38,2262751728.53,928964367.88,-0.181573866329524,551435193.32,0.0286388274419654,308591073.35,-0.0879798660812563,2456481544.43,159787549.44,0.0579283831395243,6395677.28,0.43297069197414,3929449475.95,-0.0370840009485122,0.030332,0.160274,0.02354095,0.3846708548,-,-,-,-,442188763.29,-0.313009191210703,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018-08-27T17:30:28
