scode,hycode,companycode,sname,publishname,reporttimetypecode,combinetypecode,dataajusttype,mkt,noticedate,reportdate,netoperatecashflow,netoperatecashflow_zb,salegoodsservicerec,salegoodsservicerec_zb,employeepay,employeepay_zb,netinvcashflow,netinvcashflow_zb,invincomerec,invincomerec_zb,buyfilassetpay,buyfilassetpay_zb,netfinacashflow,netfinacashflow_zb,nicashequi,nicashequi_tb,niclientdeposit,niclientdeposit_zb,niloanadvances,niloanadvances_zb,intandcommrec,intandcommrec_zb,agentuwsecurityrec,invpay,invpay_zb,cashequibeginning,cashequibeginning_zb,cashequiending,cashequiending_zb,premiumrec,premiumrec_zb,indemnitypay,indemnitypay_zb,eutime,nideposit,nideposit_zb
300082,016041,80082008,奥克股份,化工行业,002,001,2,cyb,2018-08-29T00:00:00,2018-06-30T00:00:00,233586084.43,1.50224064417482,3154734693.26,20.2887543124332,64843692.39,0.417023259173724,-24027375.32,-0.154525043161823,2941599.47,0.0189180374057829,14139548.78,0.0909343761613242,-54179263.36,-0.34843810019528,155491788.44,2.76637857616022,-,-,-,-,-,-,-,-,-,357760811.27,2.3008341138738,513252599.71,3.3008341138738,-,-,-,-,2018/8/28 18:12:01,-,-
002040,016016,10001440,南京港,港口水运,002,001,2,zxb,2018-08-29T00:00:00,2018-06-30T00:00:00,101361256.51,3.49488332890914,291222081.63,10.0411856871416,84938987.06,2.92865203206253,19373388.08,0.66798433007388,10070297.72,0.347218620117515,30699844.95,1.05851466339375,-91732108.35,-3.16287531584095,29002758.31,-0.473722434327224,-,-,-,-,-,-,-,380000000.0,13.1022020712071,228578201.0,7.88125731203944,257580959.31,8.88125731203944,-,-,-,-,2018/8/28 18:02:21,-,-
002354,016057,80138231,天神娱乐,软件服务,002,001,2,zxb,2018-08-29T00:00:00,2018-06-30T00:00:00,-232794497.27,-0.192175964372524,1177992071.5,0.972453236732386,277594366.38,0.229159046665882,-663435764.52,-0.547677927704541,2145234.42,0.00177092885915805,22176159.72,0.0183068110726315,-317575379.41,-0.262164078252686,-1211361150.34,-2.40908588829556,-,-,-,-,-,-,-,307090119.49,0.253508311211572,1821883022.19,1.50399657581774,610521871.85,0.503996575817741,-,-,-,-,2018/8/28 20:46:51,-,-
002131,016014,80093215,利欧股份,电子信息,002,001,2,zxb,2018-08-29T00:00:00,2018-06-30T00:00:00,-590386414.15,-0.379783803836918,5461003613.38,3.51295469432952,315691316.64,0.203077926927639,-233453900.24,-0.150176237340017,4201200.0,0.00270254815903382,134667483.21,0.0866289057485727,2379813547.39,1.53088658510487,1554532889.99,35.2468347256208,-,-,-,-,-,-,-,91550000.0,0.0588922888602176,932893617.02,0.600111855482196,2487426507.01,1.6001118554822,-,-,-,-,2018/8/28 20:28:52,-,-
002122,016043,80092336,*ST天马,机械行业,002,001,2,,2018-08-29T00:00:00,2018-06-30T00:00:00,-360780612.43,-1.24427276057266,797965840.15,2.75205242343438,123927721.08,0.427406247195748,151402121.34,0.522160917149697,-,-,38510346.55,0.132815826464831,-80576408.19,-0.277894727159302,-289952994.12,-0.472765340592678,-,-,-,-,-,-,-,729812500.0,2.51700280666169,334486693.82,1.15358937690973,44533699.7,0.153589376909725,-,-,-,-,2018/8/28 19:11:18,-,-
601611,016005,80353870,中国核建,工程建设,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-3854838940.88,-2.19885080459762,19222750404.58,10.9649095181239,2545713139.25,1.45210823859654,-1766643107.69,-1.00771645154498,11386614.69,0.0064950746987717,797746340.89,0.455044999397651,3895272531.49,2.22191465619015,-1753115278.59,-8.19361366816717,-,-,-,-,74589330.92,0.0425467348501982,-,1396121080.45,0.7963658166124,7433042945.05,4.23990540486777,5679927666.46,3.23990540486777,-,-,-,-,2018/8/28 20:16:51,-,-
000039,016059,10000628,中集集团,金属制品,002,001,2,szzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-856239000.0,-1.07052489838478,44450122000.0,55.5743925904347,3283595000.0,4.10536100751284,-2277508000.0,-2.84748653152979,51338000.0,0.0641860593050282,1895414000.0,2.36976811351398,2745243000.0,3.43227881890049,-799831000.0,-1.00839435120178,-,-,-,-,-,-,-,802196000.0,1.00295687463977,5442857000.0,6.80500880811071,4643026000.0,5.80500880811071,-,-,-,-,2018/8/29 14:39:07,-,-
300176,016035,80165768,鸿特科技,汽车行业,002,001,2,cyb,2018-08-29T00:00:00,2018-06-30T00:00:00,272728126.23,0.917275459923381,2253434378.79,7.5790498207309,792332177.81,2.66487682388812,-373212638.07,-1.25523831724702,-,-,155004178.45,0.521330641775698,-196557072.6,-0.661086854746725,-297324127.97,-2.85426309705499,-,-,-,-,-,-,-,30000000.0,0.10089998482406,820520723.8,2.7596842859749,523196595.83,1.7596842859749,-,-,-,-,2018/8/28 21:29:51,-,-
300023,016061,80133637,宝德股份,专用设备,002,001,2,cyb,2018-08-29T00:00:00,2018-06-30T00:00:00,489563314.98,3.8157314270449,193260189.62,1.50629950522297,10215566.94,0.0796216926908245,-20881395.73,-0.16275279517375,1816047.66,0.014154553491322,12908658.12,0.100612057648712,-596981920.6,-4.65296848458529,-128301303.26,-1.29585722662613,-,-,-,-,-,-,-,1050000000.0,8.18386075059733,257842441.66,2.00966346489472,129541138.4,1.00966346489472,-,-,-,-,2018/8/28 17:20:17,-,-
300443,016043,80200088,金雷风电,机械行业,002,001,2,cyb,2018-08-29T00:00:00,2018-06-30T00:00:00,-107114848.98,-1.06281976815654,183205974.21,1.81781455035353,25058423.64,0.248635817134988,13723233.01,0.136165279276729,6281917.59,0.0623307250130082,42654684.58,0.423230228187788,-5273808.62,-0.0523280208877195,-100783643.84,-2.56643324029685,-,-,-,-,-,-,-,-,-,262420566.59,2.60380113867096,161636922.75,1.60380113867096,-,-,-,-,2018/8/28 17:06:43,-,-
600297,016035,10000241,广汇汽车,汽车行业,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-13627824855.63,-1.17620831488593,92751521816.55,8.00532090298178,2797220119.83,0.241426170233691,1894602750.31,0.16352187762376,40882953.11,0.00352857993806748,1289694014.14,0.111312615120922,148905028.47,0.0128518919541576,-11586234073.64,-36.8754075395157,-,-,-,-,-,-,-,7607996841.23,0.656641044266407,19928121185.02,1.71998261543488,8341887111.38,0.719982615434876,-,-,-,-,2018/8/28 19:26:22,-,-
002491,016015,80152409,通鼎互联,通讯行业,002,001,2,zxb,2018-08-29T00:00:00,2018-06-30T00:00:00,-253777010.39,-1.89136518263017,2096840674.32,15.6274653832391,247441120.32,1.84414466466066,-372217273.69,-2.77408418811814,52008671.35,0.387613480177248,591913352.73,4.41144887303602,764233873.88,5.69573003567926,134176632.16,4.768095618184,-,-,-,-,-,-,-,106929285.23,0.796929267851136,885203897.76,6.59730299911263,1019380529.92,7.59730299911263,-,-,-,-,2018/8/28 20:27:21,-,-
002676,016018,80195267,顺威股份,塑胶制品,002,001,2,zxb,2018-08-29T00:00:00,2018-06-30T00:00:00,-178890382.63,-1.36168608910597,598508393.09,4.55575387062281,172831883.16,1.31556972260337,-10880595.84,-0.0828214226985929,128000.0,0.000974316320660238,12049992.47,0.0917226900574529,54681438.91,0.41622670599374,-131374172.11,-3.67230902456768,-,-,-,-,-,-,-,-,-,231041680.32,1.75865374912923,99667508.21,0.758653749129228,-,-,-,-,2018/8/28 17:32:16,-,-
600727,016051,10000534,鲁北化工,化肥行业,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,45825526.13,0.381971421130869,274864670.9,2.29109096673543,39177724.93,0.326559726248066,74145559.65,0.618028578869131,-,-,290120.09,0.00241825009846135,0.0,0.0,119971085.78,-0.582492672095642,-,-,-,-,-,-,-,-,-,233933410.36,1.94991492190861,353904496.14,2.94991492190861,-,-,-,-,2018/8/28 17:06:44,-,-
601360,016057,80189709,三六零,软件服务,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,2132527000.0,1.87298881315054,7721921000.0,6.78212826802767,1211158000.0,1.06375459019172,-3032697000.0,-2.66360405034741,21533000.0,0.018912336450404,71776000.0,0.0630405359710303,-244306000.0,-0.214572854170454,-1138569000.0,-1.29988455736851,-,-,-,-,-,-,-,486313000.0,0.427126507045247,3234707000.0,2.84102851913235,2096138000.0,1.84102851913235,-,-,-,-,2018/8/28 20:05:51,-,-
601188,016002,80140622,龙江交通,高速公路,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,159859773.94,0.599019979938664,373986663.47,1.40138746682584,38182887.81,0.143077349143075,130059077.34,0.487352033465837,840241.53,0.00314851855497521,2568911.01,0.00962611783907552,-23050000.0,-0.0863720134045012,266868851.28,0.0664987311353359,-,-,-,-,-,-,-,120118.47,0.000450102997872806,887177349.0,3.32439452841639,1154046200.28,4.32439452841639,-,-,-,-,2018/8/28 15:46:16,-,-
600170,016005,10000133,上海建工,工程建设,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-12658552919.4,-1.04275509107979,79057233086.41,6.51238200862558,4582384087.23,0.377476348731698,-1289785246.23,-0.106246751936767,157472534.79,0.0129718845750415,861196923.67,0.070941558825644,1765823017.11,0.145460618821239,-12139526364.04,-0.977649445788261,-,-,-,-,-,-,-,775888419.0,0.0639142249650164,54228260521.95,4.46708206694013,42088734157.91,3.46708206694013,-,-,-,-,2018/8/28 15:38:40,-,-
300706,016040,80491314,阿石创,材料行业,002,001,2,cyb,2018-08-29T00:00:00,2018-06-30T00:00:00,-6304379.2,-0.124831293990878,102200720.97,2.02364861642296,11227157.05,0.222305876269356,13397453.7,0.2652793286219,2067238.21,0.0409328202754183,73669784.51,1.45871532099662,43464464.18,0.860628006990688,50503195.14,0.707029248440745,-,-,-,-,-,-,-,95000000.0,1.88106910338347,80025823.2,1.58456951046682,130529018.34,2.58456951046682,-,-,-,-,2018/8/28 19:30:52,-,-
000153,016024,10000664,丰原药业,医药制造,002,001,2,szzb,2018-08-29T00:00:00,2018-06-30T00:00:00,27332075.25,0.698734051105255,1676195134.72,42.8512875884104,149528698.93,3.82264400358172,-3515248.06,-0.0898659723104519,173274.72,0.00442970195099725,5388212.22,0.137747584779368,15262557.53,0.390181446363606,39116564.03,61.0733063606296,-,-,-,-,-,-,-,4540038.7,0.116064353109288,205023061.47,5.24133615909516,244139625.5,6.24133615909516,-,-,-,-,2018/8/28 19:17:22,-,-
600764,016055,10000713,中国海防,安防设备,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-97670160.07,-1.0023329149013,86239671.1,0.885028353100275,34243425.83,0.35142066731324,-107752067.67,-1.10579775846489,-,-,1563482.77,0.0160451282267675,107977756.94,1.10811387818558,-97442834.23,-0.0529609543004941,-,-,-,-,-,-,-,106188584.9,1.08975263023812,812430865.67,8.33751267694423,714988031.44,7.33751267694423,-,-,-,-,2018/8/28 15:50:11,-,-
600755,016037,10000704,厦门国贸,国际贸易,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-7300932972.37,-12.8785020544823,96310711208.36,169.887560515829,578584419.62,1.02059567797249,-4605845690.55,-8.12449496699348,107896118.82,0.190323674132153,435190665.03,0.767655845477657,12468519081.24,21.9938806741265,566908553.61,3.27176148746459,-,-,-,-,-,-,-,5990499589.69,10.566959259202,3681178540.87,6.49342564586252,4248087094.48,7.49342564586252,-,-,-,-,2018/8/28 19:33:14,-,-
002182,016032,80075122,云海金属,有色金属,002,001,2,zxb,2018-08-29T00:00:00,2018-06-30T00:00:00,115936748.43,6.89689367273008,1857834961.38,110.519661484683,137591440.42,8.18509702665564,-172836540.86,-10.281772269934,-,-,138984967.92,8.26799577211535,39064350.03,2.32387635671783,-16809995.04,-0.159043588196799,-,-,-,-,-,-,-,40000000.01,2.3795366931887,134636365.8,8.00930431446457,117826370.76,7.00930431446457,-,-,-,-,2018/8/28 16:04:18,-,-
601858,016039,80279477,中国科传,文化传媒,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-1026642421.53,-0.879355776391249,852497593.2,0.730194532408723,192297274.95,0.164709460631456,2735116.18,0.00234272436200308,2931831.46,0.00251121800121451,2446805.71,0.00209577618231385,-145782813.11,-0.124868168427909,-1167493805.23,-0.914417147512172,-,-,-,-,-,-,-,246000000.0,0.210707756133693,2825886501.35,2.42047237312175,1658392696.12,1.42047237312175,-,-,-,-,2018/8/28 17:02:48,-,-
002319,016041,80134337,乐通股份,化工行业,002,001,2,zxb,2018-08-29T00:00:00,2018-06-30T00:00:00,32671517.57,1.08750613627708,188197285.65,6.26434638478487,33957885.37,1.13032425370955,-46223791.54,-1.53860795826334,-,-,1527885.56,0.0508572923944879,-16490354.75,-0.548898958904738,-30042605.26,-2.9777126739129,-,-,-,-,-,-,-,-,-,52107887.03,1.73446632138054,22065281.77,0.734466321380545,-,-,-,-,2018/8/28 17:56:49,-,-
600057,016003,10000030,厦门象屿,交运物流,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-4590491359.84,-4.51629829801307,124211632932.41,122.20408283823,504606388.38,0.496450770596059,-307170154.07,-0.302205566960289,338299112.25,0.332831408471981,861367191.25,0.847445485648897,3873037316.4,3.81043998758514,-1016427847.97,-1.76414807993879,-,-,-,-,-,-,-,1438653138.26,1.4154011434587,4345862148.39,4.27562286597078,3329434300.42,3.27562286597078,-,-,-,-,2018/8/28 19:26:23,-,-
600600,016031,10000407,青岛啤酒,酿酒行业,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,3997889660.0,1.1671451744112,17376721789.0,5.07296566637041,2171327617.0,0.633898072676502,-524038746.0,-0.152988037593413,21188268.0,0.00618570967522181,342547656.0,0.10000347125795,-49594656.0,-0.0144786795909178,3425357657.0,0.138565715170465,-,-,-,-,-,-,-,1209800000.0,0.353189395427854,9101908887.0,2.65721416518345,12527266544.0,3.65721416518345,-,-,-,-,2018/8/28 18:36:47,-,-
000030,016035,10000619,富奥股份,汽车行业,002,001,2,szzb,2018-08-29T00:00:00,2018-06-30T00:00:00,84302527.09,0.383254659461311,3242586701.19,14.741390380998,523355205.96,2.37926819232085,165607124.89,0.752880185742528,285916107.84,1.29982675878433,214505604.74,0.97518159105011,-29957022.57,-0.136190086820091,219964780.62,-0.0708204036510743,-,-,-,-,-,-,-,-,-,1485439751.89,6.75307995990581,1705404532.51,7.75307995990581,-,-,-,-,2018/8/28 15:46:16,-,-
000687,016015,10001006,华讯方舟,通讯行业,002,001,2,szzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-256910033.99,-6.52643347735385,740109289.42,18.8014223047406,101560365.09,2.57999641509313,-177870452.45,-4.51854549031332,-,-,134876452.45,3.42634415988076,395419792.52,10.0450766030076,-39364537.29,0.894160065056639,-,-,-,-,-,-,-,43000000.0,1.09235375188631,416350225.16,10.5767844314473,376985687.87,9.57678443144733,-,-,-,-,2018/8/28 19:24:50,-,-
600666,016022,10000473,奥瑞德,电子元件,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-78787173.06,-18.5040249283594,357595272.46,83.9851409673529,51770316.32,12.158822134725,-8086842.84,-1.89928303924711,-,-,8087842.84,1.89951790012877,82616197.69,19.4033130288586,-4257839.76,0.981039424392246,-,-,-,-,-,-,-,-,-,20136035.26,4.7291669942976,15878195.5,3.7291669942976,-,-,-,-,2018/8/28 19:26:55,-,-
603970,016009,80135975,中农立华,农牧饲渔,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-363205696.99,-2.77006631132714,1966668231.99,14.9992179642017,62300741.51,0.475149995327035,207125401.03,1.57968638809408,2944328.86,0.022455556870791,7203835.09,0.0549415966229041,26127677.14,0.19926834528903,-131118051.4,-2.60702835408231,-,-,-,-,-,-,-,1096233150.0,8.36065773015294,269125902.87,2.05254654104782,138007851.47,1.05254654104782,-,-,-,-,2018/8/28 15:53:45,-,-
002458,016009,80143999,益生股份,农牧饲渔,002,001,2,zxb,2018-08-29T00:00:00,2018-06-30T00:00:00,13751165.5,0.389066365355299,474604215.75,13.4281372152895,103137154.28,2.91809430617414,-73914424.02,-2.09128573871006,-,-,56292693.63,1.59270817493132,95490912.33,2.70175660271812,35344009.98,0.108113403931305,-,-,-,-,-,-,-,7864300.0,0.222507293440958,115544757.77,3.26914681824114,150888767.75,4.26914681824114,-,-,-,-,2018/8/28 17:12:49,-,-
603108,016024,80277834,润达医疗,医药制造,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,162954410.22,1.68383346186692,2947529993.94,30.4572894158063,179871819.73,1.85864370592589,-5847469.14,-0.060422815141199,3899139.69,0.0402904215581003,91592810.9,0.946442871056093,-60294115.25,-0.62302854322595,96775847.44,1.19906989275042,-,-,-,-,-,-,-,504393700.0,5.21197915949761,505507450.46,5.22348771756723,602283297.9,6.22348771756723,-,-,-,-,2018/8/28 18:46:45,-,-
603518,016010,80180923,维格娜丝,纺织服装,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,226240262.23,4.86575098316026,1685098295.94,36.2414214400804,387714961.33,8.33858852390965,269510.83,0.00579637140232658,5021813.6,0.108004182016933,50058178.25,1.07660160766403,-179811327.38,-3.86720353998321,46496473.62,-0.812391992248642,-,-,-,-,-,-,-,1045860000.0,22.4933187094458,611106941.68,13.1430814877354,657603415.3,14.1430814877354,-,-,-,-,2018/8/28 17:11:17,-,-
601800,016005,80086877,中国交建,工程建设,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-33044594459.0,-1.60837169487607,176174170902.0,8.57488356223004,18633217135.0,0.906930150454653,-18824114492.0,-0.916221652155677,535121421.0,0.0260458377822171,18325326199.0,0.891944248080039,31203806302.0,1.51877545027228,-20545371797.0,-1.53281713711847,-,-,-,-,-,-,-,7170614101.0,0.349013596436694,129196815963.0,6.28836592686364,108651444166.0,5.28836592686364,-,-,-,-,2018/8/28 20:32:47,-,-
601002,016043,80089459,晋亿实业,机械行业,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-20860276.0,-0.511897053668081,1802019002.9,44.2203266264743,156855894.56,3.84913748388253,38178897.45,0.936884301864022,2171955.28,0.0532983124734702,54413834.21,1.33527866126423,22459808.73,0.551148504211337,40750920.23,1.23230113128991,-,-,-,-,-,-,-,753256000.0,18.4843923952782,88723888.93,2.17722418117771,129474809.16,3.17722418117771,-,-,-,-,2018/8/28 16:22:11,-,-
600386,016003,10000309,北巴传媒,交运物流,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,56403151.67,0.153695888505055,2371390416.65,6.46192537629508,217976502.92,0.593975536784291,14807426.87,0.0403495294478155,912600.0,0.00248679131744896,107270566.44,0.292307158931431,295768344.7,0.80595458204713,366978923.24,0.603217731718217,-,-,-,-,-,-,-,-,-,1128921135.29,3.0762560566774,1495900058.53,4.0762560566774,-,-,-,-,2018/8/28 18:45:18,-,-
002388,016014,80139907,新亚制程,电子信息,002,001,2,zxb,2018-08-29T00:00:00,2018-06-30T00:00:00,-378198225.05,-15.4712652662036,735407699.08,30.0839264641469,37944753.56,1.55223718384683,431782352.76,17.6632751672282,9235693.94,0.377812113857272,5810709.95,0.237703482107916,-29385533.83,-1.20209815583567,24445203.32,-0.961546293360813,-,-,-,-,-,-,-,-,-,610476828.29,24.973276773302,634922031.61,25.973276773302,-,-,-,-,2018/8/28 19:50:18,-,-
603029,016043,80318061,天鹅股份,机械行业,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-34257776.96,-4.81073758677157,89271263.9,12.5361498255938,30456854.58,4.27698315842038,33646248.48,4.72486210665643,1931720.01,0.271266815417604,15516272.5,2.17891299279275,-6533800.0,-0.917525888534715,-7121106.97,-1.08552269712453,-,-,-,-,-,-,-,390000000.0,54.7667661282162,148346203.62,20.8319021529879,141225096.65,19.8319021529879,-,-,-,-,2018/8/28 19:52:47,-,-
603612,016040,80198742,索通发展,材料行业,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,406981223.16,1.21448339085931,1953365755.74,5.82909021747894,91626392.92,0.273424733214143,-455880139.95,-1.36040393680331,-,-,457304097.95,1.36465320738846,385486819.14,1.15034137350524,335106454.5,6.29338145159084,-,-,-,-,-,-,-,-,-,266971923.32,0.796677950349655,602078377.82,1.79667795034966,-,-,-,-,2018/8/28 20:09:50,-,-
002130,016040,80090651,沃尔核材,材料行业,002,001,2,zxb,2018-08-29T00:00:00,2018-06-30T00:00:00,47376494.53,0.356082423917284,1044591993.37,7.85116865850515,231231746.0,1.73794117566397,319642669.48,2.40243896609439,2615904.52,0.0196611765276965,140259138.01,1.05418972709186,-233610701.81,-1.75582144223119,133049236.21,2.66100635285108,-,-,-,-,-,-,-,58697100.0,0.44116825975126,369560834.93,2.777624625719,502610071.14,3.777624625719,-,-,-,-,2018/8/28 19:50:18,-,-
600993,016024,10001365,马应龙,医药制造,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-27747748.0,-0.217849032378444,1132790204.03,8.89359561128044,129995727.75,1.02060331179558,-99808435.53,-0.783601289135853,-,-,12326264.34,0.0967741511603002,44303.75,0.000347831076894474,-127371453.97,-3.04088823422048,-,-,-,-,-,-,-,2395659130.71,18.8084461316917,924277302.19,7.25654982636609,796905848.22,6.25654982636609,-,-,-,-,2018/8/28 16:48:10,-,-
600603,016003,10000410,广汇物流,交运物流,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,87095641.88,0.708021831285117,1163345524.68,9.45712105705741,34384190.9,0.279517519852683,-245190576.66,-1.99321432569328,35645991.57,0.289775006930177,80846048.23,0.657217351917971,35082284.56,0.285192494408158,-123012650.22,-1.1167951799861,-,-,-,-,-,-,-,300000000.0,2.43877356892539,864861675.84,7.03067265271703,741849025.62,6.03067265271703,-,-,-,-,2018/8/28 19:26:22,-,-
000697,016034,10001015,炼石有色,航天航空,002,001,2,szzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-222481776.86,-0.458708711139954,493234986.68,1.016942547935,247565880.29,0.510426640207543,-110513052.4,-0.227853717036995,-,-,110573343.44,0.227978023960654,-118338815.54,-0.243988727168161,-485017553.53,-4.6694222303729,-,-,-,-,-,-,-,-,-,923125393.04,1.90328244064862,438107839.51,0.903282440648618,-,-,-,-,2018/8/28 17:11:48,-,-
000571,016011,10000913,新大洲A,煤炭采选,002,001,2,szzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-218081829.66,-1.53671521511001,786373026.51,5.54118330937532,205694247.29,1.44942602491894,47278047.41,0.33314510846185,-,-,27869386.6,0.196381837454193,29503093.33,0.207893763931207,-141914277.62,-3.06827926315789,-,-,-,-,-,-,-,3000000.0,0.0211395220432508,278745255.78,1.96418049300429,136830978.16,0.964180493004295,-,-,-,-,2018/8/28 20:44:50,-,-
600522,016015,10000353,中天科技,通讯行业,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-1146155520.31,-0.811330700636825,15387609008.88,10.8924481687472,764614719.8,0.541248884064858,-1300286542.99,-0.920435641811834,12307189.56,0.00871190737351623,1142967586.33,0.809074053381069,1018827510.55,0.721198845457754,-1412685997.72,-1.82797883943108,-,-,-,-,-,-,-,232607314.45,0.164656062865644,5810593195.82,4.11315267879627,4397907198.1,3.11315267879627,-,-,-,-,2018/8/28 16:35:49,-,-
000966,016007,10001217,长源电力,电力行业,002,001,2,szzb,2018-08-29T00:00:00,2018-06-30T00:00:00,51490003.1,0.722712433274884,3226414392.0,45.2858740650459,295150181.46,4.14272078038543,-245011221.93,-3.43897156185417,-,-,245311836.93,3.44319098669489,264766711.13,3.71625912857928,71245492.3,0.481578712235896,-,-,-,-,-,-,-,-,-,170631640.52,2.39498156320551,241877132.82,3.39498156320551,-,-,-,-,2018/8/28 18:12:00,-,-
600638,016017,10000445,新黄浦,房地产,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-676395995.24,-1.06155729679982,1347124252.15,2.11421946556383,76805179.84,0.120540481707383,341208759.17,0.535503832929117,85241790.62,0.133781165858079,33043940.1,0.0518602061145034,-301986091.53,-0.4739465361293,-637173327.6,-1.3695508305837,-,-,-,-,11709136.31,0.018376689360341,-,812287533.87,1.27482978129294,2511605450.93,3.94179313875285,1874432123.33,2.94179313875285,-,-,-,-,2018/8/28 15:38:16,-,-
600388,016043,10000310,龙净环保,机械行业,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-276075114.82,-0.375107899761173,2829119867.9,3.84397272645342,423093404.15,0.574864121081638,-1636445193.78,-2.2234655959966,-,-,34222170.63,0.0464982385632891,1174225327.61,1.59543969319126,-735988538.22,0.24402910295523,-,-,-,-,-,-,-,1681770600.0,2.28504998741881,1792618037.48,2.43566026424199,1056629499.26,1.43566026424199,-,-,-,-,2018/8/28 16:57:17,-,-
600743,016017,10000550,华远地产,房地产,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,-4830841755.82,-0.936106870600419,3301166183.87,0.639690658877715,187207459.79,0.0362765327856043,-73405023.08,-0.0142242180379818,12612790.09,0.00244407083847559,4609953.17,0.000893303704345967,-256319720.01,-0.0496689113615994,-5160566498.91,-9.71624961880359,-,-,-,-,-,-,-,131415060.0,0.0254652391414309,7201303955.54,1.39544834022797,2040737456.63,0.395448340227965,-,-,-,-,2018/8/28 15:38:15,-,-
000665,016039,10000986,湖北广电,文化传媒,002,001,2,szzb,2018-08-29T00:00:00,2018-06-30T00:00:00,187236124.4,7.56020226682757,1010602262.15,40.8060011797996,483337938.14,19.5161728928084,-648776633.09,-26.196240644638,259751.84,0.0104882348738715,658990656.95,26.6086615200821,436774488.18,17.6360383778104,-24766020.51,0.753730731216674,-,-,-,-,-,-,-,47530000.0,1.9191617797784,282494236.22,11.4065251664447,257728215.71,10.4065251664447,-,-,-,-,2018/8/28 19:27:48,-,-
600584,016022,10001276,长电科技,电子元件,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,1155954415.3,2.54775557300631,10731773853.94,23.6531270461241,1814404148.73,3.99899703693154,-1691326349.37,-3.7277301555715,3339230.03,0.00735975554561518,1756722752.7,3.87186564122155,982246798.89,2.16489917146961,453714801.98,-0.591766655423331,-,-,-,-,-,-,-,369369957.51,0.814101624849087,1739632713.74,3.8341987216381,2193347515.72,4.8341987216381,-,-,-,-,2018/8/28 18:59:52,-,-
601006,016003,80080116,大秦铁路,交运物流,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,4539295904.0,2.0530710688874,25190992751.0,11.3935948454155,7624781965.0,3.44860074998008,414822825.0,0.187619568922828,2404459034.0,1.08750902858752,2123296811.0,0.960342605002596,-7165097186.0,-3.24069063781023,-2210978457.0,0.107214093075635,-,-,-,-,-,-,-,-,-,11100350893.0,5.02056040295466,8889372436.0,4.02056040295466,-,-,-,-,2018/8/28 15:38:15,-,-
600573,016031,10001260,惠泉啤酒,酿酒行业,002,001,2,shzb,2018-08-29T00:00:00,2018-06-30T00:00:00,56286325.61,0.214745170412519,341305216.1,1.30215724689363,54833582.54,0.209202624247854,-310893852.88,-1.18613095975586,8627917.22,0.0329174721148404,9521770.1,0.036327724728758,-7500000.0,-0.0286142106566599,-262107527.27,0.130831459056623,-,-,-,-,-,-,-,-,-,527386607.55,2.01210019812492,265279080.28,1.01210019812492,-,-,-,-,2018/8/28 18:30:20,-,-
