scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
300539,横河模具,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.04,-,244225234.8,17.3964,22.4133,7396701.05,-53.7167,15.4375,1.95,1.809829,0.053187,20.4602,塑胶制品,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300426,唐德影视,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.23,-,494769038,59.0294,66.5891,90115403.95,50.0046,168.9644,7.33,3.19571625,-0.16172,43.0374,文化传媒,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300488,恒锋工具,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.55,-,168862604.7,17.4368,29.7624,57680528.79,27.0018,58.6958,6.33,8.66583033,0.451077,55.7519,金属制品,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
603043,广州酒家,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.1444,-,791264048.2,15.1443,-22.0199,58353576.47,42.0858,-48.7766,3.41,4.01355931,0.429307,47.7358,食品饮料,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
300542,新晨科技,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.05,-,213788783.4,-13.8459,33.3582,7733985.56,2.1968,304.768,1.29,3.85183056,-0.900334,25.5912,软件服务,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300509,新美星,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.23,-,261315270,10.8895,19.2716,23546476.39,7.6708,-1.3863,3.93,3.76827187,0.098839,31.0165,机械行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300586,美联新材,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.12,-,256292285.2,33.7207,17.3555,27779456.06,6.7706,36.2283,4.67,2.37032775,0.051762,20.374,化工行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
601127,小康股份,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.27,-,10453363507,3.7977,-32.9299,236774949.8,-39.3576,-92.6884,4.99,4.79787815,0.910301,23.6527,汽车行业,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
603602,纵横通信,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.2,-,269894470.6,7.3163,148.6916,22902299.27,-8.7083,865.9906,3.52,5.83744018,-0.842364,19.3539,通讯行业,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
603859,能科股份,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.1085,-,164053926,77.2016,52.2826,12326264.47,80.0597,15.5844,1.85,5.91246191,-0.379907,44.9086,输配电气,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
300431,暴风集团,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,-0.33,-,791550276,-4.2095,4.5554,-106176842.2,-775.2158,-159.4135,-10.25,3.05169298,0.253053,-4.7078,文化传媒,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300468,四方精创,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.29,-,210693734.3,6.7651,2.5533,30920628.28,10.2813,34.7552,3.17,5.18272466,0.016822,44.0501,软件服务,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
2803,吉宏股份,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.69,-,959129184.6,147.2355,27.0513,81133071.09,312.1272,228.862,13.88,4.17998437,0.536947,38.3244,造纸印刷,10转7.00,-,58001001,69001002003,2018-08-30T00:00:00
2823,凯中精密,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.28,-,749365750.8,13.8567,11.5886,80536161.91,7.7079,19.2634,6.87,4.07982726,0.228259,27.5906,专用设备,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
300516,久之洋,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.18,-,195348037.7,20.8981,48.0663,21559897.63,-44.5261,104.6716,1.84,9.79979494,-0.193332,34.2122,电子元件,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300518,盛讯达,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.019,-,183398015.6,87.1816,89.5096,1777589.37,-96.0152,-151.9641,0.16,11.65391451,-0.308484,23.795,软件服务,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
603825,华扬联众,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.17,-,4922383279,40.2338,44.4433,38591580.87,40.7635,678.6636,3.08,5.21537418,-2.362857,10.6328,文化传媒,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
300460,惠伦晶体,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.05,-,163080730.2,5.3872,3.5424,7903131.23,25.4145,131.9931,1.2,4.07986932,0.16943,21.8406,电子元件,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
2753,永东股份,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.5041,-,1259958821,47.078,10.884,167914781.1,76.1964,8.6373,13.01,3.8305414,0.191014,25.3017,化工行业,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
300433,蓝思科技,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.1744,-,10893413811,25.7758,42.38,458415810,47.3721,216.8619,2.71,5.9806993,0.265764,25.3835,材料行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300392,腾信股份,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,-0.1266,-,651968929,-14.6574,-4.9514,-48621242.99,-922.9339,-2601.4528,-10.82,1.10734314,0.042782,1.5827,文化传媒,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300512,中亚股份,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.37,-,314856028.1,-5.0056,8.7014,98693528.83,12.6281,38.4201,6.79,5.56746801,-0.036897,47.4506,机械行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300462,华铭智能,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.28,-,146129811.2,6.1065,-20.7627,38087338.77,97.3776,-61.9584,6.52,4.44597954,0.095247,38.0032,交运设备,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
2789,建艺集团,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.56,-,1332880949,16.6055,15.2273,45347959.48,2.8644,-45.1522,3.82,14.77952058,0.316253,13.051,装修装饰,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
300444,双杰电气,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.51,-,787149917.1,67.6984,110.6997,165042655.3,855.2638,-57.5662,12.29,4.32393012,-0.261656,28.6151,输配电气,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
600939,重庆建工,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.09,-,22122513086,4.3092,16.2083,185840228.8,16.8208,118.6691,2.51,3.42980647,0.020416,4.8683,工程建设,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
300526,中潜股份,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.0965,-,207527174,11.1985,1.13,16065147.99,-28.5178,2.7513,3.02,3.12642012,0.220735,33.9334,专用设备,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300555,路通视信,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.0536,-,178319960.4,-0.8045,54.2778,10721581.93,-48.9979,0.1838,1.68,3.16447155,-0.251723,23.2171,通讯行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
603090,宏盛股份,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.149,-,208987190.6,27.473,9.2161,14928977.62,-5.6812,171.1333,3.21,4.62808213,0.109754,25.9382,机械行业,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
300432,富临精工,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.1547,-,653138728.9,-40.5802,25.6091,78919903.44,-62.8237,111.9899,1.95,7.41027232,-0.105422,34.3973,汽车行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
603618,杭电股份,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.07,-,1991874237,6.8154,9.0033,51090367.83,-15.7696,-85.7854,2.57,3.11978135,-1.164801,16.2719,输配电气,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
2760,凤形股份,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.12,-,238003188.3,31.318,28.3046,10306401.55,206.4728,497.9922,2.11,5.59868165,0.492788,20.0109,金属制品,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
300489,中飞股份,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.0607,-,84932032.63,-0.8523,105.4295,5504546.13,-51.005,-24.0264,1.17,5.19012031,0.076025,26.4616,金属制品,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300465,高伟达,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.03,-,647300601.6,22.5775,22.0134,13399168.19,200.2278,844.121,1.22,2.43746192,-0.261811,24.497,软件服务,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300429,强力新材,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.3038,-,363046701.3,15.5828,16.6734,78833687.45,6.2386,14.388,6.82,5.50831736,0.204241,41.6557,化工行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300407,凯发电气,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,-0.08,-,617800454.1,4.6332,59.2048,-20799763.02,-2.5087,150.2033,-2.15,3.42386932,-0.44413,21.3624,仪器仪表,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
603901,永创智能,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.11,-,752649093.7,31.0808,49.5441,44679763.11,14.4912,118.578,4.64,2.42144232,0.024591,29.6288,专用设备,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
2780,三夫户外,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.0229,-,205498522.3,25.5014,8.4728,2568398.19,452.3599,-32.4819,0.4,5.68832663,0.027473,46.3025,商业百货,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
603798,康普顿,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.3,-,480151378.5,-1.3692,-30.558,59494977.47,-21.1735,-77.8531,6.97,4.31714747,0.293282,32.4803,化工行业,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
300406,九强生物,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.229,-,341102815.1,18.8045,8.9758,114531628.3,5.1442,-2.2054,7.15,2.99352197,0.141387,67.96,医药制造,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300511,雪榕生物,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.0718,-,807289292.2,71.8716,-51.0085,31188798.9,-22.6035,-172.1877,2.23,3.28096532,0.279979,5.3487,农牧饲渔,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300449,汉邦高科,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.08,-,169935599.4,-24.2494,208.5355,12920166.14,1702.6326,294.4044,0.97,8.6589011,-0.044489,39.6367,安防设备,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
2732,燕塘乳业,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.27,-,613856449.3,6.9782,37.4195,42346764.02,-29.6678,245.4928,4.36,5.70265003,0.112459,33.5748,食品饮料,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
603698,航天工程,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.34,-,682884754.6,3.6572,293.312,140014871.6,8.1389,111.7021,5.47,6.24442768,0.013363,38.3169,化工行业,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
601198,东兴证券,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.209,-,1470051892,4.1598,23.5753,575843620.5,1.9935,7.6335,2.97,7.10960249,-0.128063,-,券商信托,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
300411,金盾股份,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.1693,-,266375597.8,69.1743,86.0957,44611552.85,171.084,95.3134,1.3,13.08091086,-0.420485,40.1519,机械行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
603788,宁波高发,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.68,-,737967184.1,25.076,-8.0268,156052023,32.1818,-9.9698,8.11,7.99493366,0.232271,33.354,汽车行业,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
2779,中坚科技,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.04,-,216444590.7,-4.2506,-3.6313,5909953.62,-66.3419,-69.5457,0.93,4.78909659,0.025476,18.1587,机械行业,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
300438,鹏辉能源,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.55,-,961692417,20.9465,47.5276,155654199.5,61.783,10.4991,7.44,7.53318206,-0.401846,23.7521,电子元件,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300475,聚隆科技,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.0466,-,117088991.7,-37.2697,27.127,9329745.91,-68.1475,28423.6606,0.77,6.07272329,-0.071453,22.4065,家电行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
603117,万林股份,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.13,-,454543197.1,100.6229,36.8069,62995662.75,30.5702,11.3117,2.73,4.87587352,0.220151,49.9596,交运物流,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
300491,通合科技,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.022,-,67782527.18,3.5752,44.0351,3177887.62,150.5305,414.4879,0.74,2.97346631,-0.420661,37.7789,输配电气,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300527,中国应急,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.1267,-,1116972954,3.6398,143.2362,110772370.8,9.3061,1284.0862,5.45,2.37451972,-0.389853,19.6262,专用设备,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
2701,奥瑞金,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.1977,-,4040105304,21.1397,2.7078,461292960,11.3314,16.4165,7.93,2.38921994,0.369109,27.5721,金属制品,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
601326,秦港股份,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.13,-,3512323243,3.4975,-0.8201,732047717.8,18.6389,10.3299,5.27,2.47933285,0.290027,43.8843,港口水运,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
603861,白云电器,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.1714,-,1175985619,32.2957,148.7195,75867996.28,39.4761,81.1131,3.34,5.07371905,-0.63619,29.3753,输配电气,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
2743,富煌钢构,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.13,-,1431962110,9.6017,9.1937,43052043.94,42.4304,215.8207,2.14,5.97698976,0.016049,11.0719,水泥建材,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
300370,安控科技,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,-0.0271,-,409284621.7,39.3594,145.3152,-26003100.53,-157.1861,66.2769,-1.87,1.40082028,-0.248866,34.8838,仪器仪表,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300367,东方网力,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.1502,-,888018744.6,20.1458,57.7285,128099912.1,22.6009,1.8268,3.47,4.40718182,-0.341736,54.3178,安防设备,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
2719,麦趣尔,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.12,-,297287598.7,13.2145,11.2593,12564216.16,10.6328,-59.0615,1.09,10.67226309,-0.059755,35.9442,食品饮料,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
300362,天翔环境,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,-0.305,-,240079520.2,-44.1608,-72.3896,-127025007.8,-637.8772,-2826.0361,-7.28,3.84974879,-2.22936,26.2728,机械行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
603308,应流股份,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.13,-,825217744.8,13.9818,2.7493,56957959.85,1.653,-26.343,1.93,6.56602394,0.107326,34.1182,专用设备,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
603699,纽威股份,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.15,-,1388789088,18.7288,33.4445,115077409.7,13.0165,72.8307,4.39,3.42067011,0.131774,30.7155,机械行业,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
603126,中材节能,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.0831,-,831702772.2,10.5431,56.4309,50708927.02,-19.8308,404.7421,3.1572,2.60120068,-0.074798,21.2636,环保工程,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
300477,合纵科技,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.18,-,1030529261,63.3046,81.8737,58762094.46,75.0555,971.3584,3.01,6.12663206,-0.448676,22.478,输配电气,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300382,斯莱克,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.18,-,282704273.5,60.7632,21.7102,55562486.52,22.5736,127.0187,5.11,1.70585961,-0.192528,45.5838,机械行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
2792,通宇通讯,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.18,-,678122583.2,-8.2985,39.7372,40134611.94,-57.2605,602.0813,2.08,8.59709678,-0.554141,30.8726,通讯行业,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
603729,龙韵股份,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.21,-,573045948.5,47.4035,28.1592,14155395.71,305.3403,-60.0503,1.65,12.92676631,0.355298,10.2756,文化传媒,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
300483,沃施股份,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.11,-,140638334.7,-26.7822,-41.1074,6711053.89,-39.0296,-84.2078,1.67,6.56738799,0.00989,21.7737,木业家具,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
2769,普路通,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.2,-,2329324452,4.7345,13.6288,73977821.39,-21.3079,-19.9942,5.71,3.5092064,-2.423852,9.1707,电子信息,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
603197,保隆科技,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.5194,-,1138079022,16.0864,-5.7835,85609300.33,-9.1441,-26.2412,6.34,7.99448619,0.647498,32.7621,汽车行业,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
2734,利民股份,A股,深交所中小板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.37,-,712431287.5,7.7643,-2.6335,102957447.3,30.3723,-24.5974,5.97,6.06999663,-0.13522,28.4889,农药兽药,不分配不转增,-,58001001,69001002003,2018-08-30T00:00:00
300352,北信源,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.0168,-,196127393.7,16.2421,26.8167,24310270.95,36.9349,1783.5979,1.09,1.53103018,-0.056382,82.0359,软件服务,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300350,华鹏飞,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.09,-,462802293.3,6.008,73.7961,48289384.34,-17.4989,123.5471,2.54,3.63361008,0.062086,31.7996,交运物流,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
601038,一拖股份,A股,上交所主板,2018-08-30T00:00:00,2018-06-30T00:00:00,-0.1471,-,3581389967,-16.0233,-48.1609,-144979881.7,-549.332,-502.3491,-2.8,5.18161321,-0.489343,10.7065,机械行业,不分配不转增,-,58001001,69001001001,2018-08-30T00:00:00
300345,红宇新材,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,-0.007,-,60008197.78,-39.6965,-10.0265,-2975292.77,-95.6699,-1375.4367,-0.41,1.64238706,0.022282,25.8813,金属制品,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300343,联创互联,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.17,-,1583069869,53.3169,70.4189,98774881.17,-24.2555,145.1108,2.26,7.38663695,-0.136069,17.6916,电子信息,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300340,科恒股份,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.3146,-,1184955874,58.638,-5.299,37081680.79,-38.9833,-69.3162,2.58,12.31359893,-1.557908,14.6812,材料行业,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
300336,新文化,A股,深交所创业板,2018-08-30T00:00:00,2018-06-30T00:00:00,0.2942,-,422240979.7,-35.155,14.4836,158120391.8,7.6105,34.524,5.16,5.76802165,-0.072491,42.3693,文化传媒,不分配不转增,-,58001001,69001002002,2018-08-30T00:00:00
